fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID
2375,43704,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,13,1/27/2017 12:00:00 AM,-73.580855,45.489526,1e54a8ec-362e-4471-a6fa-f8bc417aa167
3274,43777,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,18,1/27/2017 12:00:00 AM,-73.580876,45.489602,b65462a2-22ed-415d-b55f-56d4eb18479e
3288,43791,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,15,1/27/2017 12:00:00 AM,-73.581101,45.489515,c249969c-db8c-409f-97aa-e8bed86294f8
3292,43795,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,16,1/27/2017 12:00:00 AM,-73.581035,45.48967,5c829081-d448-4fec-a720-125fa5115cea
3296,43799,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,16,1/27/2017 12:00:00 AM,-73.581064,45.489641,948156fd-9ed9-484f-b15c-ab06e18528dc
3301,43804,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.581093,45.48961,20db8f90-ad6a-4e0c-be55-c5ec8177cf2e
3305,43808,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,15,1/27/2017 12:00:00 AM,-73.58113,45.489571,a0af97fc-1340-4da0-8a83-5ab2d4b44e0b
3309,43812,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,17,1/27/2017 12:00:00 AM,-73.581156,45.489539,45f0255c-33fb-48bd-8bc1-26c5bf63bbce
3313,43816,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,17,1/27/2017 12:00:00 AM,-73.581191,45.489505,078e04db-7cfd-4c80-be22-f35fb6e1068d
2275,43604,Parc,CABOT,N/A,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,5,5/1/2015 12:00:00 AM,-73.583562,45.489243,0c31bfd2-5590-4e36-87e5-33d12b6af038
12252,204438,Street,Rue Saint-Marc,1464,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,5,9/15/2014 12:00:00 AM,-73.581585,45.493419,2eb29ae5-1206-4452-883b-4cb7495f93c0
6494,198103,Street,Chemin Barat,3035,PHAM,Phellodendron amurensis,Amur Cork tree,41,2/29/2012 12:00:00 AM,-73.589641,45.490947,3e134c98-2b90-46f7-a873-bead25b2fb77
6495,198104,Street,Chemin Barat,3035,PHAM,Phellodendron amurensis,Amur Cork tree,53,2/29/2012 12:00:00 AM,-73.589724,45.490861,190c9d18-e4f6-4076-a3c5-827ac4568a2a
10972,201790,Street,Rue Jean-Girard,N/A,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,5,6/8/2015 12:00:00 AM,-73.589936,45.49274,195e39d4-0b95-4826-be09-6abac2960827
10973,201791,Street,Rue Jean-Girard,N/A,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,5,6/8/2015 12:00:00 AM,-73.590011,45.492737,0d594a8e-61a8-4eff-9132-40af2b308c75
10974,201792,Street,Rue Jean-Girard,N/A,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,5,6/8/2015 12:00:00 AM,-73.590037,45.492728,931bc04d-a856-4e95-b26f-e2699f1fdd0a
10975,201793,Street,Rue Jean-Girard,N/A,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,5,6/8/2015 12:00:00 AM,-73.590074,45.492735,cf60a245-2a5d-4118-adef-23046fc7b04b
10976,201794,Street,Rue Jean-Girard,N/A,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,5,6/8/2015 12:00:00 AM,-73.590097,45.492709,a12755be-8ed6-4b48-9329-d8e06e672e1c
5018,196217,Street,Avenue Holton,3492,PNST,Pinus strobus,Eastern White Pine,5,11/2/2015 12:00:00 AM,-73.591063,45.491202,1c81c1d5-a4a1-4c0b-87cb-a4a17b2b72f9
2352,43681,Parc,HECTOR-TOE-BLAKE,N/A,POCA,Populus x canadensis,Carolina Poplar,87,1/27/2017 12:00:00 AM,-73.580755,45.489463,af7048b0-1a28-462e-8860-cdd2a3587969
3279,43782,Parc,HECTOR-TOE-BLAKE,N/A,POCA,Populus x canadensis,Carolina Poplar,115.2,1/27/2017 12:00:00 AM,-73.580946,45.489539,3c21dab8-f4b8-4893-9eee-fec39278d0c4
13628,204465,Street,Rue Saint-Mathieu,N/A,PYCACH,Pyrus calleryana 'Glen's Form (Chantecleer),Pyrus calleryana Chantecleer,5,6/17/2015 12:00:00 AM,-73.579761,45.494199,f2a72123-a62e-465d-8f98-4091dc21a792
4321,195944,Street,Avenue Atwater,3610,QUBI,Quercus bicolor,Swamp White Oak,5,10/6/2018 12:00:00 AM,-73.588537,45.494614,cf56250d-838c-4c7d-9f00-46dde656cc27
9594,200410,Street,Rue Chomedey,2035,QUBI,Quercus bicolor,Swamp White Oak,5,9/21/2015 12:00:00 AM,-73.584163,45.491896,5e7c7621-96f0-41cc-9bbc-7936d59a9e02
9595,200411,Street,Rue Chomedey,2065,QUBI,Quercus bicolor,Swamp White Oak,5,9/21/2015 12:00:00 AM,-73.584339,45.492009,943c44fa-749f-4a80-a39a-7728c4c3de45
9596,200412,Street,Rue Chomedey,2065,QUBI,Quercus bicolor,Swamp White Oak,5,9/21/2015 12:00:00 AM,-73.584388,45.492038,c68c1fa6-f1f2-4b65-a3c8-df24a9411514
9597,200413,Street,Rue Chomedey,2105,QUBI,Quercus bicolor,Swamp White Oak,5,9/21/2015 12:00:00 AM,-73.584543,45.492131,abcbcf8e-a5a5-4a9a-a656-2b1dd3c56a58
9598,200414,Street,Rue Chomedey,2105,QUBI,Quercus bicolor,Swamp White Oak,5,9/27/2018 12:00:00 AM,-73.584633,45.492179,756d6e95-09ff-4468-9041-7daafa7a5606
4120,195124,Street,Avenue Atwater,2021,QUMA,Quercus macrocarpa,Bur Oak,5,10/5/2016 12:00:00 AM,-73.585957,45.490302,efc26b83-cbac-43f4-af3d-1e5c449c3391
4130,195359,Street,Avenue Atwater,2021,QUMA,Quercus macrocarpa,Bur Oak,5,10/5/2016 12:00:00 AM,-73.585859,45.490248,30b82a7d-6196-4818-bcff-a1d29b88fa85
4286,195555,Street,Avenue Atwater,2111,QUMA,Quercus macrocarpa,Bur Oak,5,10/5/2016 12:00:00 AM,-73.587008,45.490915,e7eee086-0e8a-439f-b4b8-6b7f012072f0
4289,195742,Street,Avenue Atwater,2111,QUMA,Quercus macrocarpa,Bur Oak,5,10/5/2016 12:00:00 AM,-73.587373,45.491125,cec2cb36-116a-4334-aaa5-2a1a25f41feb
4290,195743,Street,Avenue Atwater,2111,QUMA,Quercus macrocarpa,Bur Oak,5,10/5/2016 12:00:00 AM,-73.587278,45.491072,f3371b4e-e8b0-47d3-9242-a1d873c6b645
4515,196527,Street,Avenue Lincoln,1827,QUMA,Quercus macrocarpa,Bur Oak,5,6/1/2012 12:00:00 AM,-73.581929,45.494728,11091b76-f35d-4eb7-8c87-781b44840951
4531,196543,Street,Avenue Lincoln,1869,QUMA,Quercus macrocarpa,Bur Oak,5,10/25/2018 12:00:00 AM,-73.582396,45.494331,41fadae4-5f8b-4683-8f3f-cf6610a17da6
4558,196570,Street,Avenue Lincoln,2000,QUMA,Quercus macrocarpa,Bur Oak,5,10/25/2018 12:00:00 AM,-73.583839,45.493008,d334cbea-42d5-4d80-ab85-3d3633c7e35b
4560,196572,Street,Avenue Lincoln,2000,QUMA,Quercus macrocarpa,Bur Oak,5,10/25/2018 12:00:00 AM,-73.583983,45.49289,23f62c15-2652-4fa3-a2ba-8bc6f0c8a21b
4563,196575,Street,Avenue Lincoln,2094,QUMA,Quercus macrocarpa,Bur Oak,5,10/25/2018 12:00:00 AM,-73.584507,45.492463,a22cddcb-84d8-45f2-919c-ddc807383e3b
4623,196635,Street,Avenue Seymour,1169,QUMA,Quercus macrocarpa,Bur Oak,5,6/4/2012 12:00:00 AM,-73.579902,45.49009,6b8d7614-4f6b-49c2-8aa6-7ea3a2f13f8d
4631,196643,Street,Avenue Seymour,1197,QUMA,Quercus macrocarpa,Bur Oak,5,10/16/2017 12:00:00 AM,-73.580381,45.490309,3306fb33-36be-423c-a2f9-25c80b6f7414
4633,196645,Street,Avenue Seymour,1215,QUMA,Quercus macrocarpa,Bur Oak,5,6/5/2012 12:00:00 AM,-73.580676,45.490459,8fe3f59a-5d75-4ba8-b02c-03395c41b6f1
6467,198076,Street,Boulevard de Maisonneuve Ouest,1850,QUMA,Quercus macrocarpa,Bur Oak,5,5/25/2012 12:00:00 AM,-73.581314,45.493806,47af1779-50b2-44f4-82c2-1e03b227fc4d
6764,198373,Street,Chemin De Breslay,3010,QUMA,Quercus macrocarpa,Bur Oak,5,9/30/2019 12:00:00 AM,-73.58984,45.491955,ce274c42-b49f-46fa-9719-0336dc783180
7776,198613,Street,Chemin Picquet,3015,QUMA,Quercus macrocarpa,Bur Oak,5,5/9/2016 12:00:00 AM,-73.590783,45.493337,6d757de2-0f0d-4ad7-86c2-7c953c8658f5
7777,198614,Street,Chemin Picquet,3015,QUMA,Quercus macrocarpa,Bur Oak,5,5/9/2016 12:00:00 AM,-73.590603,45.493333,70597b6f-6c03-4281-ac89-acc59fa229d3
7819,198656,Street,Chemin Saint-Sulpice,3100,QUMA,Quercus macrocarpa,Bur Oak,5,5/10/2017 12:00:00 AM,-73.592075,45.492803,198d4bf0-fc1b-455c-bd43-a4381b3005b3
7822,198659,Street,Chemin Saint-Sulpice,3180,QUMA,Quercus macrocarpa,Bur Oak,5,9/12/2019 12:00:00 AM,-73.593204,45.492007,0a6a95be-0ba0-4652-b63b-6dd4ca17f53d
9604,200420,Street,Rue Chomedey,1414,QUMA,Quercus macrocarpa,Bur Oak,5,5/23/2019 12:00:00 AM,-73.582897,45.491022,828a05ea-c714-4ea7-8741-c114259355d6
9616,200432,Street,Rue Chomedey,2260,QUMA,Quercus macrocarpa,Bur Oak,5,6/11/2018 12:00:00 AM,-73.585385,45.492444,88796278-7dd4-47cd-b00a-c956b8b2d5d5
13178,204402,Street,Rue Saint-Marc,1251,QUMA,Quercus macrocarpa,Bur Oak,5,5/30/2019 12:00:00 AM,-73.579551,45.492403,050f7323-fd6b-4570-bedb-c6aa52d1a672
13187,204411,Street,Rue Saint-Marc,1445,QUMA,Quercus macrocarpa,Bur Oak,5,9/15/2014 12:00:00 AM,-73.581439,45.493504,2dd6684c-2cae-4be9-82b6-116f5583c389
13223,204451,Street,Rue Saint-Mathieu,2055,QUMA,Quercus macrocarpa,Bur Oak,5,5/5/2016 12:00:00 AM,-73.580848,45.494832,44dad17f-9783-408e-be07-a9dfa69d9e9f
13672,204509,Street,Rue Saint-Mathieu,2080,QUMA,Quercus macrocarpa,Bur Oak,5,6/4/2012 12:00:00 AM,-73.581129,45.494832,f30da746-fcba-4526-80b1-316386b74d47
14349,205184,Street,Rue Tupper,1905,QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.57971,45.492132,fc461e80-a56a-43ee-94c6-efe2c82a7cb0
14350,205185,Street,Rue Tupper,1917,QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.579848,45.492021,edf466af-bed8-4f49-8503-254ccafb0d1e
14351,205186,Street,Rue Tupper,1921,QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.579908,45.491976,700faf48-14dd-4569-95f2-52bbc4a63fcb
14369,205204,Street,Rue Tupper,1804,QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.578603,45.493047,2e9d604e-cda1-4871-a4a9-64de7a4c538b
14379,205214,Street,Rue Tupper,1958,QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.580312,45.491494,85333c55-aa63-47d4-908c-200fae3908d9
14391,205226,Street,Rue Tupper,N/A,QUMA,Quercus macrocarpa,Bur Oak,5,5/10/2017 12:00:00 AM,-73.580676,45.491098,d0fb6f0d-22a9-421a-99c1-c5788d13bb6b
15115,206331,Street,Rue du Fort,2060,QUMA,Quercus macrocarpa,Bur Oak,5,5/31/2019 12:00:00 AM,-73.583434,45.492909,11358f1e-77cd-409f-b050-0c0ff1f49d18
3284,43787,Parc,HECTOR-TOE-BLAKE,N/A,QURO,Quercus robur,English Oak,10,1/27/2017 12:00:00 AM,-73.58107,45.489463,1bacca90-68e5-4cc7-b015-ebf986d93896
15111,206327,Street,Rue du Fort,N/A,QURO,Quercus robur,English Oak,5,2/16/2015 12:00:00 AM,-73.584171,45.493505,572a1f44-8e25-40bc-b4a0-0d0e618a29d4
4543,196555,Street,Avenue Lincoln,2055,QUROFA,Quercus robur 'Fastigiata',Fastigiate English Oak,33,8/10/2018 12:00:00 AM,-73.584227,45.492832,05b48981-4eac-48b0-b237-f55c8a8f44af
1738,41070,Parc,HENRI-DUNANT,N/A,QURU,Quercus rubra,Red Oak,5,9/16/2012 12:00:00 AM,-73.5818,45.489529,2f2c14af-192c-45b4-afe0-38236c7e3e4d
1739,41071,Parc,HENRI-DUNANT,N/A,QURU,Quercus rubra,Red Oak,5,9/16/2012 12:00:00 AM,-73.581884,45.489556,403cc67f-4e84-4000-8c1a-1a3a6e30e132
7781,198618,Street,Chemin Picquet,N/A,QURU,Quercus rubra,Red Oak,5,10/5/2013 12:00:00 AM,-73.589953,45.493124,feca2e01-71ce-48fb-8ab8-61cb0d0371dc
10971,201789,Street,Rue Jean-Girard,N/A,QURU,Quercus rubra,Red Oak,5,10/5/2013 12:00:00 AM,-73.590066,45.49286,72548756-907b-432a-a25f-7b43b9b5fe25
4287,195656,Street,Avenue Atwater,2111,ROPS,Robinia pseudoacacia,Black Locust,5,4/20/2010 12:00:00 AM,-73.5871,45.490967,5e47a691-6dbf-4327-a813-a90878be1a94
7814,198651,Street,Chemin Saint-Sulpice,3074,ROPS,Robinia pseudoacacia,Black Locust,34,8/28/2019 12:00:00 AM,-73.590805,45.493392,c6388829-b88c-4d4f-9ab5-8e3f9798f0a9
4569,196581,Street,Avenue Lincoln,2320,SYRE,Syringa reticulata,Japanese Tree Lilac,5,6/15/2019 12:00:00 AM,-73.586097,45.491139,68a1bfed-c876-41f3-9a9d-7dc98a595a49
4570,196582,Street,Avenue Lincoln,2320,SYRE,Syringa reticulata,Japanese Tree Lilac,5,6/15/2019 12:00:00 AM,-73.586167,45.491083,a389a6ca-bec2-4e68-ab3d-3d1a95f910b9
4571,196583,Street,Avenue Lincoln,2320,SYRE,Syringa reticulata,Japanese Tree Lilac,5,6/15/2019 12:00:00 AM,-73.586285,45.490987,5e65aa2a-813f-40bb-aeac-7e214615b380
4573,196585,Street,Avenue Lincoln,N/A,SYRE,Syringa reticulata,Japanese Tree Lilac,5,6/15/2019 12:00:00 AM,-73.585918,45.491292,0d3ecebb-869c-4f82-9a94-16b8c913bf05
4574,196586,Street,Avenue Lincoln,N/A,SYRE,Syringa reticulata,Japanese Tree Lilac,5,6/15/2019 12:00:00 AM,-73.585981,45.491236,644f1324-bd25-4e6e-9589-82fedd9cef41
14341,205176,Street,Rue Tupper,1801,SYRE,Syringa reticulata,Japanese Tree Lilac,5,5/16/2019 12:00:00 AM,-73.578613,45.493169,37bb2dae-4268-4f7b-8287-ebffaca2a258
14342,205177,Street,Rue Tupper,1801,SYRE,Syringa reticulata,Japanese Tree Lilac,5,5/16/2019 12:00:00 AM,-73.578692,45.493101,0c45b7b1-3bbd-44aa-8b3d-8ab836f3d5ba
14343,205178,Street,Rue Tupper,1801,SYRE,Syringa reticulata,Japanese Tree Lilac,5,5/16/2019 12:00:00 AM,-73.57853,45.493236,85b99bfe-770e-48e4-82ac-1d333693a3c8
14335,205170,Street,Rue Towers,1408,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,10,1/10/2012 12:00:00 AM,-73.581274,45.492456,f073b94d-b0e8-45bd-98f9-3966df20a0cc
2104,43433,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,36,12/5/2016 12:00:00 AM,-73.583124,45.489448,7317b2e1-29c3-4955-9b42-ff266757537f
2117,43446,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,43,12/5/2016 12:00:00 AM,-73.583278,45.489332,fa11e1a6-24b6-439e-829e-24f21cf86004
2172,43501,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,59,12/5/2016 12:00:00 AM,-73.583383,45.489252,93af14b4-9115-4860-ad56-62174671bc47
3189,43295,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,36,12/5/2016 12:00:00 AM,-73.583031,45.489533,62c70785-caeb-453d-a8c4-6d7a5113610c
3285,43788,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,53,12/5/2016 12:00:00 AM,-73.583996,45.489548,f2b22d74-4106-46d2-93ae-d5e40585c8c7
3289,43792,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,39,12/5/2016 12:00:00 AM,-73.583911,45.489584,d868354a-de3d-4086-b5fc-97513e892fec
3308,43811,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,39,12/5/2016 12:00:00 AM,-73.583712,45.489754,c8d45919-6a55-4295-86af-f3efda595fec
3333,43836,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,42,12/5/2016 12:00:00 AM,-73.583587,45.489804,24d46411-9c8e-4abc-b15b-2ef279ba0aea
3383,43886,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,97,12/5/2016 12:00:00 AM,-73.58346,45.489859,ec7ffab8-363a-41e7-80db-fac86aee4e76
3425,43928,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,46,12/5/2016 12:00:00 AM,-73.583373,45.489803,43ad9412-33bd-42dd-8bf5-340ffe2e9ddf
3426,43929,Parc,CABOT,N/A,TIAM,Tilia americana,Basswood,58,12/5/2016 12:00:00 AM,-73.583381,45.489715,7bb406c8-a569-41ad-832a-74727f3d4298
9610,200426,Street,Rue Chomedey,2010,TIAM,Tilia americana,Basswood,42,1/12/2012 12:00:00 AM,-73.584202,45.491761,8bc47da1-1fac-4085-964c-d553ab332612
9611,200427,Street,Rue Chomedey,2050,TIAM,Tilia americana,Basswood,48,1/12/2012 12:00:00 AM,-73.584387,45.491869,19d44cca-9bed-4950-b02e-565433cd9acf
9612,200428,Street,Rue Chomedey,2070,TIAM,Tilia americana,Basswood,41,1/12/2012 12:00:00 AM,-73.584527,45.49195,29bf4514-5e98-4716-a1b8-2d83cb003b70
9614,200430,Street,Rue Chomedey,2100,TIAM,Tilia americana,Basswood,42,6/20/2016 12:00:00 AM,-73.584733,45.492071,74c06d5d-7729-4e30-b45d-ed52fc8b05e7
9615,200431,Street,Rue Chomedey,2100,TIAM,Tilia americana,Basswood,44,1/12/2012 12:00:00 AM,-73.584819,45.492116,e377cc63-ce7e-4542-bf15-560cc375659b
9618,200434,Street,Rue Chomedey,N/A,TIAM,Tilia americana,Basswood,37,1/12/2012 12:00:00 AM,-73.584106,45.491704,7f50f9a5-b533-4292-9d66-41c3f24eb394
2088,43417,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,51,12/5/2016 12:00:00 AM,-73.583196,45.489698,6a4b1af7-8827-44a0-b0ed-c27b5a8ad656
2097,43426,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,48,12/5/2016 12:00:00 AM,-73.583102,45.489652,03909d2e-b271-4029-b373-d6b9b32ebeb7
2111,43440,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,43,12/5/2016 12:00:00 AM,-73.583194,45.48938,b1e825a5-f588-4970-8d04-a45e6edcfc9f
2160,43489,Parc,HECTOR-TOE-BLAKE,N/A,TICO,Tilia cordata,Littleleaf European Linden,42,1/27/2017 12:00:00 AM,-73.580705,45.48929,ddbf7ac9-5ccd-44a4-95c8-99c79e1521d7
2179,43508,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,35,12/5/2016 12:00:00 AM,-73.583442,45.489189,ce16bbc5-ff24-4030-8616-b2941c7d6a4b
2263,43592,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,50,12/5/2016 12:00:00 AM,-73.583652,45.489023,545394b3-328a-440d-938c-013485e324f6
2354,43683,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,44,12/5/2016 12:00:00 AM,-73.583744,45.489216,1c0c06e6-eacc-4693-933d-310cb049d61c
2366,43695,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,43,12/5/2016 12:00:00 AM,-73.583927,45.489099,1aff5719-3ae7-4047-b6df-ee0e97e0328a
3183,43289,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,42,12/5/2016 12:00:00 AM,-73.583009,45.489592,5816e912-0131-40bc-afae-d289bd47ff58
3281,43784,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,22,12/12/2016 12:00:00 AM,-73.583998,45.489498,a6c512a4-3ae5-47ad-bb33-36178b81207e
3316,43819,Parc,CABOT,N/A,TICO,Tilia cordata,Littleleaf European Linden,49,12/12/2016 12:00:00 AM,-73.583668,45.489647,e8cbc265-411a-4221-a630-b97a80f9bbf8
4526,196538,Street,Avenue Lincoln,1849,TICO,Tilia cordata,Littleleaf European Linden,31,1/12/2012 12:00:00 AM,-73.582262,45.494444,ce35762c-c5e5-4741-8dce-0fb0c0f35a0f
4539,196551,Street,Avenue Lincoln,2055,TICO,Tilia cordata,Littleleaf European Linden,28,1/12/2012 12:00:00 AM,-73.58478,45.492386,5ebe30be-5ae4-4884-8684-ba3a03e0234c
4540,196552,Street,Avenue Lincoln,2055,TICO,Tilia cordata,Littleleaf European Linden,29,1/12/2012 12:00:00 AM,-73.584647,45.492494,02f86000-a8ed-4c9b-b747-288c16ec5acc
4541,196553,Street,Avenue Lincoln,2055,TICO,Tilia cordata,Littleleaf European Linden,41,1/12/2012 12:00:00 AM,-73.583915,45.493084,6d49e34d-b58b-495f-8115-952f9fe51997
4544,196556,Street,Avenue Lincoln,2055,TICO,Tilia cordata,Littleleaf European Linden,34,8/10/2018 12:00:00 AM,-73.58438,45.49271,ab5672af-759f-415f-ba54-877cde673c34
4559,196571,Street,Avenue Lincoln,2000,TICO,Tilia cordata,Littleleaf European Linden,33,1/12/2012 12:00:00 AM,-73.584134,45.492764,7bf61dd3-5cc3-4979-9945-0b0d6f1263ca
4562,196574,Street,Avenue Lincoln,2080,TICO,Tilia cordata,Littleleaf European Linden,39,8/10/2018 12:00:00 AM,-73.584371,45.492575,5499f2cf-28b7-4198-8790-2b80052e5d8d
4568,196580,Street,Avenue Lincoln,2182,TICO,Tilia cordata,Littleleaf European Linden,48,1/12/2012 12:00:00 AM,-73.585639,45.491535,8ad7b991-afe8-40a5-bfa6-e5aa33a4a0cd
4572,196584,Street,Avenue Lincoln,N/A,TICO,Tilia cordata,Littleleaf European Linden,48,1/12/2012 12:00:00 AM,-73.584977,45.492079,70f34d1f-22c0-4432-86aa-edad32cbbf9b
5022,196221,Street,Avenue Hope,N/A,TICO,Tilia cordata,Littleleaf European Linden,32,1/19/2012 12:00:00 AM,-73.580303,45.489494,eca674da-dfeb-4727-8841-a586e9d97871
7779,198616,Street,Chemin Picquet,3024,TICO,Tilia cordata,Littleleaf European Linden,10,1/15/2016 12:00:00 AM,-73.590789,45.493205,d66b0f41-a492-44ab-b089-4d6525077108
7817,198654,Street,Chemin Saint-Sulpice,3086,TICO,Tilia cordata,Littleleaf European Linden,31,5/16/2018 12:00:00 AM,-73.591583,45.493015,bd1cd6dd-11ed-444a-be96-0d5f42da7799
9613,200429,Street,Rue Chomedey,2100,TICO,Tilia cordata,Littleleaf European Linden,5,6/11/2018 12:00:00 AM,-73.584631,45.492013,5ae4c428-ba0a-44ae-ba2a-d66e4b818427
9617,200433,Street,Rue Chomedey,2260,TICO,Tilia cordata,Littleleaf European Linden,23,1/12/2012 12:00:00 AM,-73.585587,45.492561,31ed5ee9-4e54-4ed7-a69b-4101206dc925
13680,204517,Street,Rue Saint-Mathieu,3450,TICO,Tilia cordata,Littleleaf European Linden,35,2/16/2015 12:00:00 AM,-73.583452,45.496254,e5b2655e-1168-4c1b-9409-8ad46579d21a
15105,206321,Street,Rue du Fort,2053,TICO,Tilia cordata,Littleleaf European Linden,22,1/12/2012 12:00:00 AM,-73.583408,45.493053,aa025c1d-cc20-4976-b263-7f569857fa58
15106,206322,Street,Rue du Fort,2053,TICO,Tilia cordata,Littleleaf European Linden,24,1/12/2012 12:00:00 AM,-73.583536,45.493129,a52d6b57-79a7-47f4-b19a-9a8b5a49b288
15110,206326,Street,Rue du Fort,N/A,TICO,Tilia cordata,Littleleaf European Linden,24,1/12/2012 12:00:00 AM,-73.583168,45.492915,69e48755-25f5-4b1e-b1ea-02d135d43a27
15113,206329,Street,Rue du Fort,2010,TICO,Tilia cordata,Littleleaf European Linden,44,1/12/2012 12:00:00 AM,-73.583132,45.492734,b35d7cf4-8f53-47de-8421-e51822f24a37
15114,206330,Street,Rue du Fort,2030,TICO,Tilia cordata,Littleleaf European Linden,39,1/12/2012 12:00:00 AM,-73.583279,45.492819,ff166f73-b039-4be5-8489-f737fc95a1ed
15116,206332,Street,Rue du Fort,2100,TICO,Tilia cordata,Littleleaf European Linden,30,1/15/2018 12:00:00 AM,-73.583521,45.492963,a124586a-385f-4ed0-b579-ba762ae3a897
15117,206333,Street,Rue du Fort,2100,TICO,Tilia cordata,Littleleaf European Linden,46,1/12/2012 12:00:00 AM,-73.583641,45.49303,577354a7-e57a-4ae5-9b2f-c7ae96aae31a
15118,206334,Street,Rue du Fort,N/A,TICO,Tilia cordata,Littleleaf European Linden,5,2/16/2015 12:00:00 AM,-73.584079,45.493415,4492dd0f-4dfa-470c-855f-08c22c5dd702
9607,200423,Street,Rue Chomedey,1440,TICOGL,Tilia cordata 'Glenleven',Glenleven Littleleaf Linden,31,1/12/2012 12:00:00 AM,-73.583628,45.491442,2305c212-3156-43a5-8df1-3540f2e16427
4542,196554,Street,Avenue Lincoln,2055,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,5/15/2011 12:00:00 AM,-73.584088,45.492949,6def644e-a14a-4002-a461-7e28437f3fea
14195,205030,Street,Rue Sherbrooke Ouest,2068,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.584767,45.493155,bf02e876-e0a6-48f0-8ba9-9e8a29cb6b13
14196,205031,Street,Rue Sherbrooke Ouest,2068,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.584933,45.493058,86d50e73-fe34-4286-81be-b5b272fc5f32
14198,205033,Street,Rue Sherbrooke Ouest,2082,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.585161,45.492924,ba3ee60c-3707-4d37-85be-ea3285b53318
14199,205034,Street,Rue Sherbrooke Ouest,2082,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.585323,45.492829,379a64d7-7a21-452e-86e4-71288263fc92
