fid,Sample.Site,Site Code,Species.Code,Species Latin,Genus,Latitude,Longitude,DBH,DBH Round,Basal.Area,Subsite Code,GS Type,Classification,Index
3899,N/A,S35,GLTR,Gleditsia triacanthos 'Spectrum',Gleditsia,-73.633988,45.460048,5.3,5,0.0019625,S35,Row,Public,2365
3852,N/A,S36,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.638081,45.461874,26.4,26,0.053066,S36,Row,Public,2379
3853,N/A,S36,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.638159,45.461906,28,28,0.061544,S36,Row,Public,2380
3854,N/A,S37,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.643804,45.464117,36.8,37,0.1074665,S37,Row,Public,2388
3855,N/A,S37,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.64428,45.464314,21.4,21,0.0346185,S37,Row,Public,2391
3856,N/A,S38,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.63913,45.462296,4.5,5,0.0019625,S38,Row,Public,2397
3187,N/A,S39,GLTR,Gleditsia triacanthos 'Sunburst',Gleditsia,-73.633561,45.459728,4.8,5,0.0019625,S39,Row,Public,2409
3857,N/A,S40,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.645116,45.464475,26.2,26,0.053066,S40,Row,Public,2428
2022,N/A,S44,GLTR,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,-73.6438,45.463208,6.6,7,0.0038465,S44,Row,Public,2489
2023,N/A,S46,GLTR,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,-73.634959,45.45952,4.6,5,0.0019625,S46,Row,Public,2535
3188,N/A,S46,GLTR,Gleditsia triacanthos 'Sunburst',Gleditsia,-73.635265,45.459637,17,17,0.0226865,S46,Row,Public,2538
2689,N/A,S46,GLTR,Gleditsia triacanthos 'Shademaster',Gleditsia,-73.632845,45.458666,11,11,0.0094985,S46,Row,Public,2541
3858,N/A,S55,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.641349,45.465753,4.8,5,0.0019625,S55,Row,Public,2687
3859,N/A,S55,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642876,45.46634,21.8,22,0.037994,S55,Row,Public,2695
2690,N/A,S58,GLTR,Gleditsia triacanthos 'Shademaster',Gleditsia,-73.647111,45.459888,5.9,6,0.002826,S58,Row,Public,2738
3860,N/A,S59,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.632072,45.459933,44.2,44,0.151976,S59,Row,Public,2745
1500,N/A,S59,GLTR,Gleditsia triacanthos 'Imperial',Gleditsia,-73.632566,45.460117,47.9,48,0.180864,S59,Row,Public,2747
1501,N/A,S59,GLTR,Gleditsia triacanthos 'Imperial',Gleditsia,-73.632693,45.460166,48.5,49,0.1884785,S59,Row,Public,2748
3861,N/A,S59,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.632829,45.46022,24.2,24,0.045216,S59,Row,Public,2749
1508,N/A,S62,GLTR,Gleditsia triacanthos 'Street Keeper',Gleditsia,-73.641618,45.455492,9.3,9,0.0063585,S62,Row,Public,2780
3862,N/A,S69,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.636379,45.46576,19.6,20,0.0314,S69,Row,Public,2891
3863,N/A,S69,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.638067,45.466405,27.2,27,0.0572265,S69,Row,Public,2898
2691,N/A,S69,GLTR,Gleditsia triacanthos 'Shademaster',Gleditsia,-73.638302,45.466497,8.4,8,0.005024,S69,Row,Public,2901
2024,N/A,S72,GLTR,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,-73.636781,45.465754,8.1,8,0.005024,S72,Row,Public,2947
3865,N/A,S75,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.640013,45.463545,5.1,5,0.0019625,S75,Row,Public,3003
3866,N/A,S77,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642329,45.46428,37.8,38,0.113354,S77,Row,Public,3030
3867,N/A,S77,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642649,45.464388,38.7,39,0.1193985,S77,Row,Public,3032
3868,N/A,S77,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642729,45.464424,37.7,38,0.113354,S77,Row,Public,3034
3869,N/A,S82,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.645326,45.456093,29.9,30,0.07065,S82,Row,Public,3136
3261,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.640526,45.466528,48.4,48,0.180864,S86,Row,Public,3190
3262,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.640997,45.466712,55.3,55,0.2374625,S86,Row,Public,3193
3263,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.64175,45.466999,75.6,76,0.453416,S86,Row,Public,3195
3264,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.641867,45.467048,43.6,44,0.151976,S86,Row,Public,3196
3265,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.641988,45.467093,58.5,59,0.2732585,S86,Row,Public,3197
3266,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.64226,45.467201,57.8,58,0.264074,S86,Row,Public,3198
3267,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642446,45.467268,65.1,65,0.3316625,S86,Row,Public,3199
3268,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628325,45.461912,54.2,54,0.228906,S87,Row,Public,3202
3270,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628526,45.461989,38.6,39,0.1193985,S87,Row,Public,3203
3870,N/A,S87,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.628651,45.462043,31.3,31,0.0754385,S87,Row,Public,3204
3271,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628861,45.462123,53,53,0.2205065,S87,Row,Public,3205
1544,N/A,S87,GLTR,Gleditsia triacanthos 'Imperial',Gleditsia,-73.629141,45.462227,55,55,0.2374625,S87,Row,Public,3206
3272,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.62925,45.462271,60.1,60,0.2826,S87,Row,Public,3207
3273,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.629559,45.462393,57.8,58,0.264074,S87,Row,Public,3208
1289,N/A,S87,GLTR,Gleditsia triacanthos,Gleditsia,-73.629893,45.462519,46.6,47,0.1734065,S87,Row,Public,3209
3274,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.627548,45.461427,56.1,56,0.246176,S91,Row,Public,3251
3275,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.627798,45.461517,50.4,50,0.19625,S91,Row,Public,3252
3276,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628107,45.461647,72.5,73,0.4183265,S91,Row,Public,3253
3277,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.62824,45.461692,59.4,59,0.2732585,S91,Row,Public,3254
3278,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628651,45.461849,59.6,60,0.2826,S91,Row,Public,3255
3284,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.628943,45.461975,56.3,56,0.246176,S91,Row,Public,3257
3871,N/A,S91,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.629083,45.462024,29.7,30,0.07065,S91,Row,Public,3258
3286,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.629552,45.462199,65,65,0.3316625,S91,Row,Public,3260
3287,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.629911,45.462338,48.6,49,0.1884785,S91,Row,Public,3262
1290,N/A,S94,GLTR,Gleditsia triacanthos,Gleditsia,-73.641116,45.466572,54,54,0.228906,S94,Row,Public,3297
3288,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.641652,45.466783,49.8,50,0.19625,S94,Row,Public,3299
3289,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642051,45.466935,57.9,58,0.264074,S94,Row,Public,3300
3290,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642156,45.46698,56.1,56,0.246176,S94,Row,Public,3301
3292,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642812,45.467227,52.6,53,0.2205065,S94,Row,Public,3302
3293,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642958,45.467281,42.5,43,0.1451465,S94,Row,Public,3303
3340,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.643181,45.46737,47.1,47,0.1734065,S94,Row,Public,3304
3341,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642608,45.467151,60.1,60,0.2826,S94,Row,Public,3305
3342,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.642386,45.467065,57.8,58,0.264074,S94,Row,Public,3306
3312,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.637764,45.465285,41.5,42,0.138474,S95,Row,Public,3307
3313,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.63748,45.465177,58.6,59,0.2732585,S95,Row,Public,3308
3314,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.637591,45.465218,47.8,48,0.180864,S95,Row,Public,3309
3315,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,Gleditsia,-73.638141,45.465428,38.2,38,0.113354,S95,Row,Public,3310
3872,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.641906,45.457307,13.7,14,0.015386,S96,Row,Public,3321
3873,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642088,45.457379,22.1,22,0.037994,S96,Row,Public,3326
3874,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.641196,45.457029,,0,0,S96,Row,Public,3327
3875,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.6413,45.457078,,0,0,S96,Row,Public,3328
3880,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.641598,45.457193,,0,0,S96,Row,Public,3329
3892,N/A,S97,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.643059,45.457756,24.1,24,0.045216,S97,Row,Public,3334
3190,N/A,S97,GLTR,Gleditsia triacanthos 'Sunburst',Gleditsia,-73.643151,45.457792,12.6,13,0.0132665,S97,Row,Public,3335
2025,N/A,S98,GLTR,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,-73.646262,45.458993,6.5,7,0.0038465,S98,Row,Public,3346
1497,N/A,S102,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.642489,45.456659,6.4,6,0.002826,S102,Row,Public,3416
3893,N/A,S104,GLTR,Gleditsia triacanthos 'Skyline',Gleditsia,-73.641577,45.456133,43.3,43,0.1451465,S104,Row,Public,3439
N/A,N/A,Y78,GLTR,Gleditsia Triacanthos,Gleditsia,N/A,N/A,7.1,7,0.0038465,Y78,Private,Private,4074
181,BENNY,P1,GYDI,Gymnocladus Dioicus,Gymnocladus,45.467182,-73.632321,8.8,9,0.0063585,B54,Park,Public,36
313,BENNY,P1,GYDI,Gymnocladus Dioicus,Gymnocladus,45.466066,-73.632683,12.5,13,0.0132665,B90,Park,Public,59
182,BENNY,P1,GYDI,Gymnocladus Dioicus,Gymnocladus,45.467205,-73.6323,13,13,0.0132665,B54,Park,Public,63
185,BENNY,P1,GYDI,Gymnocladus Dioicus,Gymnocladus,45.467179,-73.632283,18.9,19,0.0283385,B54,Park,Public,134
93,BENNY,P1,GYDI,Gymnocladus Dioicus,Gymnocladus,45.466663,-73.634161,26,26,0.053066,B27,Park,Public,190
139,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461933,-73.64573,12,12,0.011304,LO163,Park,Public,558
140,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461939,-73.645572,13.2,13,0.0132665,LO163,Park,Public,566
141,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461961,-73.645647,13.4,13,0.0132665,LO163,Park,Public,568
49,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461329,-73.647581,14.5,15,0.0176625,LO116,Park,Public,573
38,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461334,-73.647737,17,17,0.0226865,LO11,Park,Public,600
39,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461374,-73.647639,26,26,0.053066,LO11,Park,Public,668
61,LOYOLA,P5,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461084,-73.647525,32,32,0.080384,LO12,Park,Public,706
904,TRENHOLME,P6,GYDI,Gymnocladus Dioicus,Gymnocladus,45.46126,-73.631226,9.4,9,0.0063585,T35,Park,Public,940
943,TRENHOLME,P6,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461107,-73.632068,24.3,24,0.045216,T67,Park,Public,1007
124,St. Catherine de Sienne Church,I4,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461206,-73.6430693,16,16,0.020096,CC6,Inst,Private,1250
125,St. Catherine de Sienne Church,I4,GYDI,Gymnocladus Dioicus,Gymnocladus,45.461148,-73.6429258,18.9,19,0.0283385,CC6,Inst,Private,1251
127,St. Catherine de Sienne Church,I4,GYDI,Gymnocladus Dioicus,Gymnocladus,45.4610576,-73.6427961,17.5,18,0.025434,CC7,Inst,Private,1253
1721,N/A,S3,GYDI,Gymnocladus dioicus,Gymnocladus,-73.643091,45.461153,,0,0,S3,Row,Public,1887
1722,N/A,S3,GYDI,Gymnocladus dioicus,Gymnocladus,-73.64282,45.461052,,0,0,S3,Row,Public,1888
1723,N/A,S3,GYDI,Gymnocladus dioicus,Gymnocladus,-73.642991,45.461119,,0,0,S3,Row,Public,1889
1726,N/A,S11,GYDI,Gymnocladus dioicus,Gymnocladus,-73.639051,45.468089,17.9,18,0.025434,S11,Row,Public,1978
1727,N/A,S11,GYDI,Gymnocladus dioicus,Gymnocladus,-73.640256,45.468562,4.5,5,0.0019625,S11,Row,Public,1984
1729,N/A,S109,GYDI,Gymnocladus dioicus,Gymnocladus,-73.63597,45.463839,5.6,6,0.002826,S109,Row,Public,2665
1730,N/A,S109,GYDI,Gymnocladus dioicus,Gymnocladus,-73.635428,45.463636,4.5,5,0.0019625,S109,Row,Public,2666
1731,N/A,S77,GYDI,Gymnocladus dioicus,Gymnocladus,-73.642203,45.464218,5.4,5,0.0019625,S77,Row,Public,3029
1121,WILLIAM-BOWIE,P7,HYPA,Hydrangea Paniculata,Hydrangea,45.4575868,-73.648361,6.9,7,0.0038465,W12,Park,Public,1121
1125,WILLIAM-BOWIE,P7,HYPA,Hydrangea Paniculata,Hydrangea,45.4576141,-73.6485333,7.4,7,0.0038465,W31,Park,Public,1125
N/A,N/A,Y15,HYPA,Hydrangea Paniculata,Hydrangea,N/A,N/A,11.7,12,0.011304,Y15,Private,Private,3595
N/A,N/A,Y50,HYPA,Hydrangea Paniculata,Hydrangea,N/A,N/A,5.3,5,0.0019625,Y50,Private,Private,3835
N/A,N/A,Y77,HYPA,Hydrangea Paniculata,Hydrangea,N/A,N/A,16.8,17,0.0226865,Y77,Private,Private,4073
N/A,N/A,Y82,HYQU,Hydrangea Quercifolia,Hydrangea,N/A,N/A,9.7,10,0.00785,Y82,Private,Private,4135
176,BENNY,P1,JUCI,Juglans Cinerea,Juglans,45.4660094,-73.6320126,6.2,6,0.002826,B53,Park,Public,13
178,BENNY,P1,JUCI,Juglans Cinerea,Juglans,45.4660372,-73.6321061,7.9,8,0.005024,B53,Park,Public,28
168,BENNY,P1,JUCI,Juglans Cinerea,Juglans,45.465788,-73.63237,20.6,21,0.0346185,B5,Park,Public,148
473,CONNAUGHT-TOWNSEND,P3,JUCI,Juglans Cinerea,Juglans,45.456708,-73.648777,16.9,17,0.0226865,CO1,Park,Public,870
1094,N/A,S19,JUCI,Juglans cinerea,Juglans,-73.63948,45.46073,25.8,26,0.053066,S19,Row,Public,2094
1095,N/A,S92,JUCI,Juglans cinerea,Juglans,-73.634088,45.463886,87.5,88,0.607904,S92,Row,Public,3263
456,Loyola High School,I11,JNCO,Juniperus Communis,Juniperus,45.4569532,-73.639609,8.3,8,0.005024,LH10,Inst,Private,1477
457,Loyola High School,I11,JNCO,Juniperus Communis,Juniperus,45.4569137,-73.6396391,10.4,10,0.00785,LH3,Inst,Private,1478
56,St. Thomas Church,I2,JNCO,Juniperus Communis,Juniperus,45.4636582,-73.6419616,12.1,12,0.011304,ST2,Inst,Private,1754
4462,N/A,S34,JNCO,Juniperus communis,Juniperus,-73.638676,45.461952,,0,0,S34,Row,Public,2349
N/A,N/A,Y29,JNCO,Juniperus Communis,Juniperus,N/A,N/A,7.7,8,0.005024,Y29,Private,Private,3680
N/A,N/A,Y84,JNCO,Juniperus Communis,Juniperus,N/A,N/A,19.8,20,0.0314,Y84,Private,Private,4191
N/A,N/A,Y88,JNCO,Juniperus Communis,Juniperus,N/A,N/A,9.8,10,0.00785,Y88,Private,Private,4219
177,BENNY,P1,JUNI,Juglans Nigra,Juglans,45.465962,-73.631974,6.8,7,0.0038465,B53,Park,Public,19
179,BENNY,P1,JUNI,Juglans Nigra,Juglans,45.465997,-73.632003,8.8,9,0.0063585,B53,Park,Public,35
124,BENNY,P1,JUNI,Juglans Nigra,Juglans,45.465592,-73.632351,19.9,20,0.0314,B34,Park,Public,140
162,BENNY,P1,JUNI,Juglans Nigra,Juglans,45.467567,-73.633204,23.3,23,0.0415265,B45,Park,Public,163
319,COFFEE,P2,JUNI,Juglans Nigra,Juglans,45.455732,-73.638387,4.8,5,0.0019625,C8,Park,Public,319
325,COFFEE,P2,JUNI,Juglans Nigra,Juglans,45.455848,-73.638896,7.7,8,0.005024,C20,Park,Public,325
343,COFFEE,P2,JUNI,Juglans Nigra,Juglans,45.455803,-73.638784,12.5,13,0.0132665,C20,Park,Public,343
98,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461732,-73.646816,5.7,6,0.002826,LO146,Park,Public,495
201,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461658,-73.64705,10.2,10,0.00785,LO4,Park,Public,533
35,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461525,-73.647072,11,11,0.0094985,LO109,Park,Public,545
278,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461618,-73.646922,12.8,13,0.0132665,LO72,Park,Public,562
36,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461609,-73.647149,14,14,0.015386,LO109,Park,Public,570
230,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461824,-73.646847,15.1,15,0.0176625,LO59,Park,Public,576
231,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461853,-73.646992,15.2,15,0.0176625,LO59,Park,Public,580
37,LOYOLA,P5,JUNI,Juglans Nigra,Juglans,45.461468,-73.647185,15.3,15,0.0176625,LO109,Park,Public,581
900,TRENHOLME,P6,JUNI,Juglans Nigra,Juglans,45.460246,-73.629985,8.1,8,0.005024,T24,Park,Public,916
264,College Prep International,I7,JUNI,Juglans Nigra,Juglans,45.4541661,-73.6427123,16,16,0.020096,CP2,Inst,Private,1280
1402,N/A,S93,JUNI,Juglans nigra,Juglans,-73.632582,45.463302,63.3,63,0.3115665,S93,Row,Public,3283
1403,N/A,S104,JUNI,Juglans nigra,Juglans,-73.641309,45.45603,18.2,18,0.025434,S104,Row,Public,3448
1404,N/A,S106,JUNI,Juglans nigra,Juglans,-73.643575,45.456916,13.6,14,0.015386,S106,Row,Public,3475
N/A,N/A,Y35,JURE,Juglans Regia,Juglans,N/A,N/A,5.9,6,0.002826,Y35,Private,Private,3718
N/A,N/A,Y89,JNSC,Juniperus Scopulorum,Juniperus,N/A,N/A,4.9,5,0.0019625,Y89,Private,Private,4222
N/A,N/A,Y89,JNSC,Juniperus Scopulorum,Juniperus,N/A,N/A,4.6,5,0.0019625,Y89,Private,Private,4223
261,College Prep International,I7,JNVI,Juniperus Virginiana,Juniperus,45.4542246,-73.6422928,8.1,8,0.005024,CP2,Inst,Private,1277
445,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.4569859,-73.6395567,9.6,10,0.00785,LH10,Inst,Private,1466
446,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.4569678,-73.6395654,20.8,21,0.0346185,LH10,Inst,Private,1467
447,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.456958,-73.639571,6.5,7,0.0038465,LH10,Inst,Private,1468
458,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.456908,-73.639677,8.5,9,0.0063585,LH3,Inst,Private,1479
459,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.45691,-73.639704,6.2,6,0.002826,LH3,Inst,Private,1480
466,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.4565755,-73.6399074,18.3,18,0.025434,LH8,Inst,Private,1487
469,Loyola High School,I11,JNVI,Juniperus Virginiana,Juniperus,45.4564145,-73.6395858,16.4,16,0.020096,LH7,Inst,Private,1490
48,St. Thomas Church,I2,JNVI,Juniperus Virginiana,Juniperus,45.463396,-73.641917,6.7,7,0.0038465,ST9,Inst,Private,1746
49,St. Thomas Church,I2,JNVI,Juniperus Virginiana,Juniperus,45.4634043,-73.6418972,10.1,10,0.00785,ST9,Inst,Private,1747
N/A,N/A,Y46,JNVI,Juniperus Virginiana,Juniperus,N/A,N/A,4.5,5,0.0019625,Y46,Private,Private,3808
224,BENNY,P1,LADE,Larix Decidua,Larix,45.4662161,-73.6334845,5.8,6,0.002826,B7,Park,Public,11
171,BENNY,P1,LADE,Larix Decidua,Larix,45.4663196,-73.6332608,6.7,7,0.0038465,B50,Park,Public,17
172,BENNY,P1,LADE,Larix Decidua,Larix,45.4661484,-73.6335123,7.7,8,0.005024,B51,Park,Public,25
225,BENNY,P1,LADE,Larix Decidua,Larix,45.4661703,-73.6334362,10,10,0.00785,B7,Park,Public,40
1689,N/A,S63,LAKA,Larix kaempferi,Larix,-73.644164,45.456481,43.1,43,0.1451465,S63,Row,Public,2795
1690,N/A,S63,LAKA,Larix kaempferi,Larix,-73.644215,45.456503,53.8,54,0.228906,S63,Row,Public,2796
1,BENNY,P1,LALA,Larix Laricina,Larix,45.466129,-73.633357,13.1,13,0.0132665,B10,Park,Public,65
2,BENNY,P1,LALA,Larix Laricina,Larix,45.466133,-73.63329,13.7,14,0.015386,B10,Park,Public,74
3,BENNY,P1,LALA,Larix Laricina,Larix,45.466145,-73.633212,16.5,17,0.0226865,B10,Park,Public,111
59,LOYOLA,P5,LALA,Larix Laricina,Larix,45.46104,-73.64766,11,11,0.0094985,LO12,Park,Public,546
50,LOYOLA,P5,LALA,Larix Laricina,Larix,45.46124,-73.647582,25.6,26,0.053066,LO116,Park,Public,664
40,LOYOLA,P5,LALA,Larix Laricina,Larix,45.461221,-73.647763,30,30,0.07065,LO11,Park,Public,695
336,LOYOLA,P5,LALA,Larix Laricina,Larix,45.461855,-73.64732,30.1,30,0.07065,LO94,Park,Public,696
41,LOYOLA,P5,LALA,Larix Laricina,Larix,45.461278,-73.647678,32.9,33,0.0854865,LO11,Park,Public,717
152,LOYOLA,P5,LALA,Larix Laricina,Larix,45.460969,-73.646653,35.1,35,0.0961625,LO19,Park,Public,741
47,LOYOLA,P5,LALA,Larix Laricina,Larix,45.461986,-73.647149,42.4,42,0.138474,LO115,Park,Public,770
N/A,N/A,Y55,LALA,Larix Laricina,Larix,N/A,N/A,7.4,7,0.0038465,Y55,Private,Private,3874
N/A,N/A,Y13,LIAM,Linnaea Amabilis,Linnaea,N/A,N/A,13.8,14,0.015386,Y13,Private,Private,3591
N/A,N/A,Y69,LIAM,Linnaea Amabilis,Linnaea,N/A,N/A,14.9,15,0.0176625,Y69,Private,Private,3990
57,BENNY,P1,LITU,Liriodendron Tulipifera,Liriodendron,45.467097,-73.632227,6.1,6,0.002826,B14,Park,Public,12
3319,N/A,S107,LITU,Liriodendron tulipifera,Liriodendron,-73.641221,45.460601,5.8,6,0.002826,S107,Row,Public,1855
3320,N/A,S55,LITU,Liriodendron tulipifera,Liriodendron,-73.640926,45.465596,5.2,5,0.0019625,S55,Row,Public,2686
3321,N/A,S74,LITU,Liriodendron tulipifera,Liriodendron,-73.642929,45.46467,4.5,5,0.0019625,S74,Row,Public,2985
N/A,N/A,Y11,LITU,Liriodendron Tulipifera,Liriodendron,N/A,N/A,5.4,5,0.0019625,Y11,Private,Private,3566
N/A,N/A,Y82,LOMA,Lonicera Maackii,Lonicera,N/A,N/A,29.1,29,0.0660185,Y82,Private,Private,4126
N/A,N/A,Y85,LOTA,Lonicera Tatarica,Lonicera,N/A,N/A,18,18,0.025434,Y85,Private,Private,4195
78,LOYOLA,P5,LOXY,Lonicera Sylosteum,Lonicera,45.4607489,-73.6460385,22.3,22,0.037994,LO132,Park,Public,635
253,LOYOLA,P5,LOXY,Lonicera Sylosteum,Lonicera,45.4607494,-73.6460955,52.3,52,0.212264,LO65,Park,Public,795
155,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.454049,-73.6434348,24.8,25,0.0490625,SP1,Inst,Private,1670
188,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4534894,-73.6430023,23.5,24,0.045216,SP2,Inst,Private,1703
189,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.453473,-73.6429909,16.4,16,0.020096,SP2,Inst,Private,1704
192,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4534525,-73.6427619,25.8,26,0.053066,SP2,Inst,Private,1707
193,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535083,-73.6427465,9.3,9,0.0063585,SP2,Inst,Private,1708
194,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535315,-73.6427237,7.2,7,0.0038465,SP8,Inst,Private,1709
195,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4536384,-73.6427066,12.5,13,0.0132665,SP8,Inst,Private,1710
196,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535546,-73.6426895,18.3,18,0.025434,SP8,Inst,Private,1711
197,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.45361,-73.642674,9.7,10,0.00785,SP8,Inst,Private,1712
198,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.453638,-73.642647,13.2,13,0.0132665,SP8,Inst,Private,1713
202,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535118,-73.6427146,16.2,16,0.020096,SP2,Inst,Private,1717
203,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535306,-73.6427039,6,6,0.002826,SP8,Inst,Private,1718
204,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535551,-73.6426915,6.2,6,0.002826,SP8,Inst,Private,1719
205,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4535929,-73.6427233,9.3,9,0.0063585,SP8,Inst,Private,1720
209,St. Phillips Church,I5,LOXY,Lonicera Xylosteum,Lonicera,45.4537035,-73.6425661,33.8,34,0.090746,SP8,Inst,Private,1724
