"","fid","ObjectId","GlobalID","Date_relev","Classification","GS.Type","Sample.Site","No_civique","Site.Code","DBH","Species.Code","Species_Common","Species.Latin","Genus","Latitude","Longitude","Area_Site"
"108","15936","205573","e7080fce-9a84-4a84-9ff1-4dd4b7fe689e","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1620","S43",36,"ACSA","Silver Maple","Acer saccharinum","Acer",45.495919,-73.582169,"677.6550635"
"109","15937","205574","dd189c80-c383-4e74-b6db-2d5cf2f72bc6","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1620","S43",31,"ACSA","Silver Maple","Acer saccharinum","Acer",45.495843,-73.582237,"677.6550635"
"110","15249","205669","5ef8a62c-4e57-4db3-a3ea-9f0dfa0e30eb","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1639","S44",31,"ACSA","Silver Maple","Acer saccharinum","Acer",45.495925,-73.58245,"424.3021216"
"111","15863","205500","41f6c963-ea68-4267-b280-2f9912587ce1","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1601","S44",36,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496303,-73.582133,"424.3021216"
"112","15954","205591","7e3f3421-9d02-4d23-b94a-8cffe6f97197","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1629","S44",26,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496021,-73.582374,"424.3021216"
"113","12604","203032","091ac25d-d05e-407b-bdbc-9b6e6033a5e2","1/12/2012 12:00:00 AM","Public","Street","Rue Pierce","1419","S50",31,"ACSA","Silver Maple","Acer saccharinum","Acer",45.494851,-73.579174,"951.07048"
"114","12605","203033","2b4f9a98-79f0-4283-b05f-06adf29705ff","1/12/2012 12:00:00 AM","Public","Street","Rue Pierce","1419","S50",38,"ACSA","Silver Maple","Acer saccharinum","Acer",45.494909,-73.57928,"951.07048"
"115","12606","203034","644722a1-e27f-46ef-bd86-34505518a8c4","1/12/2012 12:00:00 AM","Public","Street","Rue Pierce","1419","S50",24,"ACSA","Silver Maple","Acer saccharinum","Acer",45.495049,-73.579523,"951.07048"
"116","12607","203035","51b2825f-1e39-422a-81c8-b2be7f4dee9e","1/12/2012 12:00:00 AM","Public","Street","Rue Pierce","1419","S50",36,"ACSA","Silver Maple","Acer saccharinum","Acer",45.494788,-73.579066,"951.07048"
"117","13093","204317","89275d1c-3a6a-4c71-a90a-343bce3c1c29","5/14/2010 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1608","S59",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.494667,-73.578127,"1822.97323"
"118","8637","199454","a7ff2c73-b40e-44e1-b69f-67a1653b80af","1/19/2012 12:00:00 AM","Public","Street","Rue Baile","1819","S70",38,"ACSA","Silver Maple","Acer saccharinum","Acer",45.492634,-73.578133,"995.6457866"
"119","8638","199455","a8d0f268-ba27-4e63-a084-d13f68b39fa7","1/19/2012 12:00:00 AM","Public","Street","Rue Baile","1831","S70",20,"ACSA","Silver Maple","Acer saccharinum","Acer",45.492508,-73.578282,"995.6457866"
"120","8639","199456","0e30f00f-3238-4a4a-a6d8-4eda426ac375","1/19/2012 12:00:00 AM","Public","Street","Rue Baile","1835","S70",23,"ACSA","Silver Maple","Acer saccharinum","Acer",45.492436,-73.578366,"995.6457866"
"121","8640","199457","00d99dcd-0cf0-46e4-957f-9a85782bbe88","1/19/2012 12:00:00 AM","Public","Street","Rue Baile","1839","S70",27,"ACSA","Silver Maple","Acer saccharinum","Acer",45.49239,-73.57842,"995.6457866"
"122","8641","199458","92a04df5-1231-4212-a702-ff1fbfa797c5","1/19/2012 12:00:00 AM","Public","Street","Rue Baile","1847","S70",32,"ACSA","Silver Maple","Acer saccharinum","Acer",45.492318,-73.578505,"995.6457866"
"123","13169","204393","6a2c2fda-9336-4c48-a8a3-ed9dc45a797b","1/12/2012 12:00:00 AM","Public","Street","Rue Saint-Marc","1173","S72",48,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491594,-73.578148,"620.5501416"
"124","13173","204397","62c7fc1f-7338-453f-bb79-1a085aefa8b7","1/12/2012 12:00:00 AM","Public","Street","Rue Saint-Marc","1209","S72",30,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491891,-73.57867,"620.5501416"
"125","13108","204332","1ea35521-a55b-454c-94c0-d0d0f2dfee56","3/6/2012 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1920","S81",32,"ACSA","Silver Maple","Acer saccharinum","Acer",45.492524,-73.58064,"794.9974337"
"126","13212","204436","bc290720-9a10-4b69-8253-b20c06c9b545","6/27/2017 12:00:00 AM","Public","Street","Rue Saint-Marc","1430","S84",33,"ACSA","Silver Maple","Acer saccharinum","Acer",45.493086,-73.581011,"1126.890242"
"127","7987","198824","f3d73cf3-7693-4983-825d-68e929f090d3","3/6/2012 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2097","S96",85,"ACSA","Silver Maple","Acer saccharinum","Acer",45.49195,-73.583746,"1012.356924"
"128","9590","200406","d78acd91-c2f7-4c03-9cf0-f25206c0ff6f","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1447","S98",46,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491514,-73.583472,"805.1522093"
"129","9591","200407","c30471f4-f5a0-4ce2-be43-42c12337f55f","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1451","S98",40,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491559,-73.58355,"805.1522093"
"130","9592","200408","2f2e7bab-9ae2-42ea-941a-3a3f2f69ec74","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1459","S98",32,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491631,-73.583679,"805.1522093"
"131","9603","200419","cdabc7a2-5fd5-46d9-b46e-967ad7fb6624","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1414","S102",30,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491076,-73.582988,"1007.055309"
"132","9606","200422","7597778c-8787-4ca4-8749-84f6b95908fe","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1436","S102",32,"ACSA","Silver Maple","Acer saccharinum","Acer",45.49133,-73.583432,"1007.055309"
"133","9608","200424","d6a96c06-44c0-4074-b6f8-01922d3f68eb","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1440","S102",29,"ACSA","Silver Maple","Acer saccharinum","Acer",45.4915,-73.583724,"1007.055309"
"134","9609","200425","b6a0f844-eeab-4909-bebe-2153d1669cbb","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1440","S102",44,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491563,-73.583836,"1007.055309"
"135","2345","43674","5041303a-2bae-4638-9183-6cdaaa5d851c","11/3/2020 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489298,-73.583519,"8799.965514"
"136","3276","43779","c99bf7f0-4ab7-4135-84ea-6e8ffd2117c0","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",42,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489436,-73.583926,"8799.965514"
"137","3325","43828","b9c9c316-5451-4d8d-9552-7cea5c27c828","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",58,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489595,-73.583765,"8799.965514"
"138","3337","43840","fcfbc3d2-c57d-4f85-80e7-47ba72cd3e6c","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",66,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489853,-73.583586,"8799.965514"
"139","3431","43934","8178379c-b15e-4a0c-8415-d03a36b2f35e","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",49,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489518,-73.583359,"8799.965514"
"140","3433","43936","0f32667d-1021-44b3-a2c8-bce8f0fbb8ff","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",30,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489611,-73.583519,"8799.965514"
"141","3442","43945","e6ba1e06-862a-4923-a7dd-036dc7381088","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",41,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489384,-73.583829,"8799.965514"
"142","3443","43946","8ad23184-c285-4253-a81e-8acdf1f2fc4e","12/5/2016 12:00:00 AM","Public","Parc","CABOT","N/A","P1",78,"ACSA","Silver Maple","Acer saccharinum","Acer",45.489517,-73.583767,"8799.965514"
"143","4323","195946","b485fb53-a4ee-4786-8898-aadc45c294e4","1/23/2012 12:00:00 AM","Public","Street","Avenue Atwater","N/A","S110",28,"ACSA","Silver Maple","Acer saccharinum","Acer",45.490844,-73.587336,"1777.440272"
"144","5003","196202","0ec0fb6e-d4a9-421f-be4e-05842614d143","10/17/2017 12:00:00 AM","Public","Street","Avenue Holton","3451","S119",139,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491217,-73.589732,"637.2535066"
"145","5004","196203","83e98425-c0c8-46ec-ba6e-b9d2aa466a4a","10/17/2017 12:00:00 AM","Public","Street","Avenue Holton","3461","S119",120,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491266,-73.589879,"637.2535066"
"146","5008","196207","8d08fb98-de0f-4fbe-b75a-ab6f3a4ad0f5","10/17/2017 12:00:00 AM","Public","Street","Avenue Holton","3481","S119",128,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491378,-73.590446,"637.2535066"
"147","5009","196208","e552eb68-9e75-4ae0-b48d-66a362456730","2/29/2012 12:00:00 AM","Public","Street","Avenue Holton","3481","S119",100,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491383,-73.590575,"637.2535066"
"148","6771","198380","a7d58268-760c-4ea6-85ed-c936cba0ce26","2/29/2012 12:00:00 AM","Public","Street","Chemin De Breslay","3018","S120",72,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491914,-73.59004,"1066.278657"
"149","7766","198603","1a407518-d468-4f2c-bb89-dbede07aca44","2/29/2012 12:00:00 AM","Public","Street","Chemin De Breslay","3030","S120",92,"ACSA","Silver Maple","Acer saccharinum","Acer",45.491501,-73.590792,"1066.278657"
"150","4381","196004","2d4a474d-24e4-44e5-8ea1-cfe6ec3c2375","7/15/2014 12:00:00 AM","Public","Street","Avenue Docteur-Penfield","N/A","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.495984,-73.587002,NA
"151","6994","196997","6afeb22d-a965-49aa-8e84-af2fdcbd8c11","7/15/2014 12:00:00 AM","Public","Street","Avenue Docteur-Penfield","N/A","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496153,-73.586305,NA
"152","6995","196998","a1624c5e-dd46-4186-a80a-db125f2b219f","7/15/2014 12:00:00 AM","Public","Street","Avenue Docteur-Penfield","N/A","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496137,-73.586542,NA
"153","6996","196999","737ea8ec-0d65-4bc0-959e-b86644a6dd2a","7/15/2014 12:00:00 AM","Public","Street","Avenue Docteur-Penfield","N/A","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496132,-73.586615,NA
"154","6997","197000","96b01228-5cba-49f7-b8f8-3f2d9e3aae63","7/15/2014 12:00:00 AM","Public","Street","Avenue Docteur-Penfield","N/A","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.496117,-73.586691,NA
"155","7807","198644","b2a7d42f-5501-47de-b50a-22edfafb8eef","10/5/2016 12:00:00 AM","Public","Street","Chemin Saint-Sulpice","3029","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.493367,-73.591139,NA
"156","7808","198645","ef437242-98a0-4e36-8f82-494418bbef0f","10/5/2016 12:00:00 AM","Public","Street","Chemin Saint-Sulpice","3029","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.493318,-73.59122,NA
"157","7809","198646","3049dff1-05c2-4b23-ab5b-a6785e68dfc8","10/5/2016 12:00:00 AM","Public","Street","Chemin Saint-Sulpice","3029","",5,"ACSA","Silver Maple","Acer saccharinum","Acer",45.493288,-73.591265,NA
"158","4331","195954","318b5c71-c60a-4768-ab84-a5a2ea7c2576","11/9/2017 12:00:00 AM","Public","Street","Avenue Atwater","N/A","",5,"ACSALA","Cut-leaf Silver Maple","Acer saccharinum 'Laciniatum'","Acer",45.49289,-73.58984,NA
"159","4332","195955","0e4092df-1393-4473-bcf4-ae48df6c29e7","10/5/2013 12:00:00 AM","Public","Street","Avenue Atwater","N/A","",5,"ACSALA","Cut-leaf Silver Maple","Acer saccharinum 'Laciniatum'","Acer",45.492961,-73.589836,NA
"160","4333","195956","d5450231-a4cf-40ca-b840-41c74634ca15","10/5/2013 12:00:00 AM","Public","Street","Avenue Atwater","N/A","",5,"ACSALA","Cut-leaf Silver Maple","Acer saccharinum 'Laciniatum'","Acer",45.493033,-73.589841,NA
"161","14209","205044","478f75e4-de54-41bf-8561-65d244175514","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","2156","S3",8,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.492454,-73.586053,"992.0535921"
"162","15533","205952","0648a969-e143-48e3-8b85-39e5f901360d","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","N/A","S15",24,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.492094,-73.587052,"877.500168"
"163","15534","205953","b737bc74-0ad0-439c-afca-8b047cec0ee3","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","N/A","S15",7,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491816,-73.587455,"877.500168"
"164","15544","205963","ff8c67db-51ac-4b8c-be02-5fef2f79590e","3/6/2012 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","N/A","S16",24,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.492147,-73.586964,"1050.350953"
"165","9593","200409","bcda2b93-dc62-429e-8a2b-c9d3612c996f","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","2005","S21",42,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491851,-73.584102,"331.4379602"
"166","13105","204329","0c0c8a00-76aa-4c35-8095-0ba0c5f09dc0","3/6/2012 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1846","S60",19,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.493042,-73.58003,"1237.624331"
"167","13107","204331","b6865423-8632-41aa-83f4-f93ec971b096","3/6/2012 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1900","S81",11,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.492573,-73.580585,"794.9974337"
"168","9585","200401","709c2ccd-e6b4-4e7e-9a5b-941e9f406d71","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1405","S98",27,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491137,-73.582817,"805.1522093"
"169","9586","200402","c85e2426-764b-433b-8abc-7840ba606163","2/15/2012 12:00:00 AM","Public","Street","Rue Chomedey","1415","S98",38,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491235,-73.582986,"805.1522093"
"170","9587","200403","63e1d84f-44ec-4d09-97f1-8d4dab1bc5dd","6/21/2011 12:00:00 AM","Public","Street","Rue Chomedey","1425","S98",40,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491312,-73.583122,"805.1522093"
"171","9588","200404","480038a0-29fe-4565-ad6b-edc7fe2428c2","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1433","S98",6,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491379,-73.58324,"805.1522093"
"172","9589","200405","6a327d72-94b0-4365-a5f2-9839b8541a58","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1441","S98",31,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491434,-73.58334,"805.1522093"
"173","9605","200421","89fd17ce-5cba-431f-bfcc-34d70336c9c8","1/12/2012 12:00:00 AM","Public","Street","Rue Chomedey","1414","S102",14,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.491132,-73.583089,"1007.055309"
"174","13116","204340","e701f1cb-47e8-45ea-8616-5c6633d223c6","3/6/2012 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","2150","S104",19,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.490786,-73.582683,"755.7947818"
"175","13117","204341","c31a3cda-35af-4cad-a504-a3913ddb7a2b","3/6/2012 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","2162","S104",32,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.490619,-73.582879,"755.7947818"
"176","4329","195952","0f8ddcef-5b5b-4959-aac6-7c58b1f6ac22","1/23/2012 12:00:00 AM","Public","Street","Avenue Atwater","N/A","S110",16,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.490381,-73.586548,"1777.440272"
"177","4330","195953","ac51b823-e872-49f8-b0a5-6b31e88d04d0","1/23/2012 12:00:00 AM","Public","Street","Avenue Atwater","N/A","S110",30,"ACSAPY","Pyramidale Silver Maple","Acer saccharinum 'Pyramidalis'","Acer",45.49048,-73.586715,"1777.440272"
"178","2258","43587","3b734ab0-8d84-4f9f-bc1c-dade60942393","9/12/2019 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ACSC","Sugar Maple","Acer saccharum","Acer",45.489111,-73.58351,"8799.965514"
"179","3321","43824","6d362741-aff8-459d-b858-909ea726361f","6/19/2018 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ACSC","Sugar Maple","Acer saccharum","Acer",45.489598,-73.583694,"8799.965514"
"180","14334","205169","a6193d49-67dc-4ddb-817d-0e8255a5cacb","5/30/2012 12:00:00 AM","Public","Street","Rue Towers","1408","S86",5,"ACTA","Tartarian Maple","Acer tataricum","Acer",45.492393,-73.581165,"590.3660653"
"181","10594","201020","0d4c23e3-e9c0-42cf-8384-c13b6e4bfc3a","9/30/2019 12:00:00 AM","Public","Street","Rue Lambert-Closse","2010","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.490905,-73.585079,"437.8353003"
"182","10595","201021","b9efc48d-0b74-434b-b556-14e07b6184fe","9/30/2019 12:00:00 AM","Public","Street","Rue Lambert-Closse","2010","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.490954,-73.585162,"437.8353003"
"183","10596","201022","7a915650-b307-4f7c-850a-f944cd1c5fa6","9/30/2012 12:00:00 AM","Public","Street","Rue Lambert-Closse","2052","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491078,-73.585377,"437.8353003"
"184","10597","201023","9e0ab84a-046d-4884-9fd2-b500cc6571d9","9/30/2012 12:00:00 AM","Public","Street","Rue Lambert-Closse","2052","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491135,-73.585469,"437.8353003"
"185","10598","201024","046abfad-87fd-46ff-9bc0-5c7f5ba3846a","9/30/2012 12:00:00 AM","Public","Street","Rue Lambert-Closse","2100","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491182,-73.58555,"437.8353003"
"186","10599","201025","d2cca12f-849b-43a4-8026-dafacd580f47","9/30/2012 12:00:00 AM","Public","Street","Rue Lambert-Closse","2100","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.49123,-73.585634,"437.8353003"
"187","10600","201026","4de8c947-df92-45e1-9b54-a0bd735de01d","9/30/2012 12:00:00 AM","Public","Street","Rue Lambert-Closse","2100","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491279,-73.585714,"437.8353003"
"188","10601","201027","cdc49fee-9788-4914-8f0b-6662824887e2","2/17/2015 12:00:00 AM","Public","Street","Rue Lambert-Closse","2100","S8",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491326,-73.585797,"437.8353003"
"189","7990","198827","c91ba227-e0d9-4174-9c1d-e1faa8fe79f1","6/21/2014 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2157","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491626,-73.584129,"628.4714338"
"190","7991","198828","c1078744-a52a-425e-a8a8-59b05b56fb1a","4/9/2015 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2157","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491523,-73.584251,"628.4714338"
"191","7992","198829","1b8d9f3a-8700-4b07-9f74-721f35cbb268","6/21/2014 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2187","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491203,-73.584625,"628.4714338"
"192","7993","198830","7cdea440-6df1-4fd9-8b78-7182c080b86c","6/21/2014 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2195","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491131,-73.584698,"628.4714338"
"193","7994","198831","6a7b2ca9-bd95-4577-8e99-fd3373b21274","9/21/2015 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2195","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491081,-73.584753,"628.4714338"
"194","7995","198832","a095ed42-67d1-4443-a0fc-de14265e98f5","9/21/2015 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2195","S12",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.491023,-73.584823,"628.4714338"
"195","15521","205940","b9928237-9dfc-470e-9dd1-149582310583","9/15/2020 12:00:00 AM","Public","Street","Rue Sherbrooke Ouest","1931","S24",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.494152,-73.584016,"1473.363405"
"196","13666","204503","f46a078e-c38d-4fa3-beea-63fee72713ed","6/4/2012 12:00:00 AM","Public","Street","Rue Saint-Mathieu","1420","S55",5,"ACFRAB","Autumn Blaze Freeman Maple","Acer x freemanii 'Autumn Blaze'","Acer",45.494243,-73.580118,"844.6643139"
