Column1,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
2135,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,38.7,N,N,USDA,
2136,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,27.3,N,N,USDA,
2137,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,21.7,N,N,USDA,
2138,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,23.3,N,N,USDA,
2139,Dawson,1,Private,Private,Y,Y156,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,38.8,N,N,USDA,
2140,Dawson,1,Public,Street,S,S4,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,23,N,N,USDA,
2141,Dawson,1,Public,Street,S,S13,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,48,N,N,USDA,
2142,Dawson,1,Public,Street,S,S13,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,48,N,N,USDA,
2143,Dawson,1,Public,Street,S,S14,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,5,N,N,USDA,
2144,Dawson,1,Public,Street,S,S19,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,28,N,N,USDA,
2145,Dawson,1,Public,Street,S,S19,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,29,N,N,USDA,
2146,Dawson,1,Public,Street,S,S19,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,41,N,N,USDA,
2147,Dawson,1,Public,Street,S,S19,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,34,N,N,USDA,
2148,Dawson,1,Public,Street,S,S20,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,33,N,N,USDA,
2149,Dawson,1,Public,Street,S,S20,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39,N,N,USDA,
2150,Dawson,1,Public,Street,S,S26,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,5,N,N,USDA,
2151,Dawson,1,Public,Street,S,S48,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,44,N,N,USDA,
2152,Dawson,1,Public,Street,S,S48,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,39,N,N,USDA,
2153,Dawson,1,Public,Street,S,S48,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,30,N,N,USDA,
2154,Dawson,1,Public,Street,S,S48,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,46,N,N,USDA,
2155,Dawson,1,Public,Street,S,S31,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,22,N,N,USDA,
2156,Dawson,1,Public,Street,S,S31,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,24,N,N,USDA,
2157,Dawson,1,Public,Street,S,S31,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,24,N,N,USDA,
2158,Dawson,1,Public,Street,S,S38,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,31,N,N,USDA,
2159,Dawson,1,Public,Street,S,S95,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,32,N,N,USDA,
2160,Dawson,1,Public,Street,S,S124,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,31,N,N,USDA,
2161,Dawson,1,Public,Street,S,S125,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,10,N,N,USDA,
2162,Dawson,1,Public,Street,S,S102,TI,TICO,TICOGL,Tilia cordata 'Glenleven',Glenleven Littleleaf Linden,31,N,N,USDA/Mortens,
2163,Dawson,1,Public,Street,S,S2,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2164,Dawson,1,Public,Street,S,S3,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2165,Dawson,1,Public,Street,S,S3,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2166,Dawson,1,Public,Street,S,S3,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2167,Dawson,1,Public,Street,S,S3,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2168,Dawson,1,Public,Street,S,S3,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2169,Dawson,1,Public,Street,S,S17,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2170,Dawson,1,Public,Street,S,S18,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2171,Dawson,1,Public,Street,S,S18,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2172,Dawson,1,Public,Street,S,S18,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2173,Dawson,1,Public,Street,S,S18,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2174,Dawson,1,Public,Street,S,S19,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2175,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2176,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2177,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2178,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2179,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2180,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2181,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2182,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2183,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2184,Dawson,1,Public,Street,S,S111,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,N,N,Mortens,
2185,Dawson,1,Public,Parc,P,P1,TI,TICO,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,22,N,N,USDA,
2186,Dawson,1,Public,Parc,P,P1,TI,TICO,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,26,N,N,USDA,
2187,Dawson,1,Public,Street,S,S19,TI,TICO,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,15,N,N,USDA,
2188,Dawson,1,Public,Street,S,S20,TI,TICO,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,18,N,N,USDA,
2189,Dawson,1,Private,Private,Y,Y128,TS,TSCA,TSCA,Tsuga caroliana ,Eastern hemlock,21.3,Y,Y,USDA/TC.LM,
2190,Dawson,1,Public,Alley,A,A9,UL,ULAM,ULAM,Ulmus americana,White Elm,32.1,Y,Y,USDA/TC/LM,
2191,Dawson,1,Public,Alley,A,A9,UL,ULAM,ULAM,Ulmus americana,White Elm,28.2,Y,Y,USDA/TC/LM,
2192,Dawson,1,Public,Alley,A,A9,UL,ULAM,ULAM,Ulmus americana,White Elm,23.3,Y,Y,USDA/TC/LM,
2193,Dawson,1,Public,Alley,A,A9,UL,ULAM,ULAM,Ulmus americana,White Elm,5.1,Y,Y,USDA/TC/LM,
2194,Dawson,1,Public,Alley,A,A13,UL,ULAM,ULAM,Ulmus americana,White Elm,4.2,Y,Y,USDA/TC/LM,
2195,Dawson,1,Public,Alley,A,A13,UL,ULAM,ULAM,Ulmus americana,White Elm,5.1,Y,Y,USDA/TC/LM,
2196,Dawson,1,Public,Alley,A,A13,UL,ULAM,ULAM,Ulmus americana,White Elm,6,Y,Y,USDA/TC/LM,
2197,Dawson,1,Private,Institutional,I,I6,UL,ULAM,ULAM,Ulmus americana,White Elm,35,Y,Y,USDA/TC/LM,
2198,Dawson,1,Private,Institutional,I,I5,UL,ULAM,ULAM,Ulmus americana,White Elm,11.2,Y,Y,USDA/TC/LM,
2199,Dawson,1,Public,Parc,P,P2,UL,ULAM,ULAM,Ulmus americana,White Elm,61,Y,Y,USDA/TC/LM,
2200,Dawson,1,Private,Private,Y,Y13,UL,ULAM,ULAM,Ulmus americana,White Elm,46,Y,Y,USDA/TC/LM,
2201,Dawson,1,Private,Private,Y,Y13,UL,ULAM,ULAM,Ulmus americana,White Elm,43,Y,Y,USDA/TC/LM,
2202,Dawson,1,Private,Private,Y,Y13,UL,ULAM,ULAM,Ulmus americana,White Elm,31.3,Y,Y,USDA/TC/LM,
2203,Dawson,1,Private,Private,Y,Y28,UL,ULAM,ULAM,Ulmus americana,White Elm,22.1,Y,Y,USDA/TC/LM,
2204,Dawson,1,Private,Private,Y,Y30,UL,ULAM,ULAM,Ulmus americana,White Elm,52.3,Y,Y,USDA/TC/LM,
2205,Dawson,1,Private,Private,Y,Y34,UL,ULAM,ULAM,Ulmus americana,White Elm,10,Y,Y,USDA/TC/LM,
2206,Dawson,1,Private,Private,Y,Y73,UL,ULAM,ULAM,Ulmus americana,White Elm,6.1,Y,Y,USDA/TC/LM,
2207,Dawson,1,Private,Private,Y,Y98,UL,ULAM,ULAM,Ulmus americana,White Elm,40.9,Y,Y,USDA/TC/LM,
2208,Dawson,1,Private,Private,Y,Y103,UL,ULAM,ULAM,Ulmus americana,White Elm,11.4,Y,Y,USDA/TC/LM,
2209,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,20.1,Y,Y,USDA/TC/LM,
2210,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,56.8,Y,Y,USDA/TC/LM,
2211,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,50.4,Y,Y,USDA/TC/LM,
2212,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,73.6,Y,Y,USDA/TC/LM,
2213,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,20.7,Y,Y,USDA/TC/LM,
2214,Dawson,1,Private,Private,Y,Y113,UL,ULAM,ULAM,Ulmus americana,White Elm,47.3,Y,Y,USDA/TC/LM,
2215,Dawson,1,Private,Private,Y,Y114,UL,ULAM,ULAM,Ulmus americana,White Elm,3.6,Y,Y,USDA/TC/LM,
2216,Dawson,1,Private,Private,Y,Y114,UL,ULAM,ULAM,Ulmus americana,White Elm,31.1,Y,Y,USDA/TC/LM,
2217,Dawson,1,Private,Private,Y,Y141,UL,ULAM,ULAM,Ulmus americana,White Elm,55.9,Y,Y,USDA/TC/LM,
2218,Dawson,1,Private,Private,Y,Y141,UL,ULAM,ULAM,Ulmus americana,White Elm,73.4,Y,Y,USDA/TC/LM,
2219,Dawson,1,Private,Private,Y,Y141,UL,ULAM,ULAM,Ulmus americana,White Elm,38.1,Y,Y,USDA/TC/LM,
2220,Dawson,1,Private,Private,Y,Y143,UL,ULAM,ULAM,Ulmus americana,White Elm,18.6,Y,Y,USDA/TC/LM,
2221,Dawson,1,Private,Private,Y,Y152,UL,ULAM,ULAM,Ulmus americana,White Elm,6.5,Y,Y,USDA/TC/LM,
2222,Dawson,1,Private,Private,Y,Y152,UL,ULAM,ULAM,Ulmus americana,White Elm,6.1,Y,Y,USDA/TC/LM,
2223,Dawson,1,Private,Private,Y,Y152,UL,ULAM,ULAM,Ulmus americana,White Elm,11.6,Y,Y,USDA/TC/LM,
2224,Dawson,1,Private,Private,Y,Y152,UL,ULAM,ULAM,Ulmus americana,White Elm,17.6,Y,Y,USDA/TC/LM,
2225,Dawson,1,Private,Private,Y,Y161,UL,ULAM,ULAM,Ulmus americana,White Elm,63.2,Y,Y,USDA/TC/LM,
2226,Dawson,1,Private,Private,Y,Y161,UL,ULAM,ULAM,Ulmus americana,White Elm,4.6,Y,Y,USDA/TC/LM,
2227,Dawson,1,Public,Street,S,S45,UL,ULAM,ULAM,Ulmus americana,White Elm,57,Y,Y,USDA/TC/LM,
2228,Dawson,1,Public,Street,S,S56,UL,ULAM,ULAM,Ulmus americana,White Elm,25,Y,Y,USDA/TC/LM,
2229,Dawson,1,Public,Street,S,S56,UL,ULAM,ULAM,Ulmus americana,White Elm,34,Y,Y,USDA/TC/LM,
2230,Dawson,1,Public,Street,S,S69,UL,ULAM,ULAM,Ulmus americana,White Elm,26,Y,Y,USDA/TC/LM,
2231,Dawson,1,Public,Street,S,S69,UL,ULAM,ULAM,Ulmus americana,White Elm,37,Y,Y,USDA/TC/LM,
2232,Dawson,1,Public,Street,S,S72,UL,ULAM,ULAM,Ulmus americana,White Elm,56,Y,Y,USDA/TC/LM,
2233,Dawson,1,Public,Street,S,S72,UL,ULAM,ULAM,Ulmus americana,White Elm,62,Y,Y,USDA/TC/LM,
2234,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,31,Y,Y,USDA/TC/LM,
2235,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,41,Y,Y,USDA/TC/LM,
2236,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,8,Y,Y,USDA/TC/LM,
2237,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,35,Y,Y,USDA/TC/LM,
2238,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,15,Y,Y,USDA/TC/LM,
2239,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,14,Y,Y,USDA/TC/LM,
2240,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,29,Y,Y,USDA/TC/LM,
2241,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,37,Y,Y,USDA/TC/LM,
2242,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,33,Y,Y,USDA/TC/LM,
2243,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,34,Y,Y,USDA/TC/LM,
2244,Dawson,1,Public,Street,S,S74,UL,ULAM,ULAM,Ulmus americana,White Elm,31,Y,Y,USDA/TC/LM,
2245,Dawson,1,Public,Street,S,S77,UL,ULAM,ULAM,Ulmus americana,White Elm,34,Y,Y,USDA/TC/LM,
2246,Dawson,1,Public,Street,S,S77,UL,ULAM,ULAM,Ulmus americana,White Elm,35,Y,Y,USDA/TC/LM,
2247,Dawson,1,Public,Street,S,S84,UL,ULAM,ULAM,Ulmus americana,White Elm,46,Y,Y,USDA/TC/LM,
2248,Dawson,1,Public,Street,S,S97,UL,ULAM,ULAM,Ulmus americana,White Elm,40,Y,Y,USDA/TC/LM,
2249,Dawson,1,Public,Street,S,S101,UL,ULAM,ULAM,Ulmus americana,White Elm,51,Y,Y,USDA/TC/LM,
2250,Dawson,1,Public,Street,S,S116,UL,ULAM,ULAM,Ulmus americana,White Elm,38,Y,Y,USDA/TC/LM,
2251,Dawson,1,Public,Street,S,S120,UL,ULAM,ULAM,Ulmus americana,White Elm,46,Y,Y,USDA/TC/LM,
2252,Dawson,1,Public,Street,S,S16,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2253,Dawson,1,Public,Street,S,S24,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2254,Dawson,1,Public,Street,S,S24,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2255,Dawson,1,Public,Street,S,S24,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2256,Dawson,1,Public,Street,S,S24,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2257,Dawson,1,Public,Street,S,S30,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2258,Dawson,1,Public,Street,S,S44,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2259,Dawson,1,Public,Street,S,S71,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,10,N,N,USDA/Mortens,
2260,Dawson,1,Public,Street,S,S76,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,9,N,N,USDA/Mortens,
2261,Dawson,1,Public,Street,S,S80,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2262,Dawson,1,Public,Street,S,S85,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2263,Dawson,1,Public,Street,S,S85,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,5,N,N,USDA/Mortens,
2264,Dawson,1,Public,Street,S,S30,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,5,N,N,Mortens,
2265,Dawson,1,Public,Street,S,S72,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,5,N,N,Mortens,
2266,Dawson,1,Public,Alley,A,A1,UL,ULLA,ULLA,Ulmus laevis,White Elm,29.2,N,N,http://www.euforgen.org/species/ulmus-laevis/,
2267,Dawson,1,Private,Private,Y,Y83,UL,ULMI,ULMI,Ulmus minor Mill.,,4.8,N,N,https://spain.inaturalist.org/taxa/79461-Ulmus-minor,
2268,Dawson,1,Private,Private,Y,Y118,UL,ULMI,ULMI,Ulmus minor Mill.,,33.9,N,N,https://spain.inaturalist.org/taxa/79461-Ulmus-minor,
2269,Dawson,1,Private,Private,Y,Y164,UL,ULMI,ULMI,Ulmus minor Mill.,,29.9,N,N,https://spain.inaturalist.org/taxa/79461-Ulmus-minor,
2270,Dawson,1,Public,Alley,A,A7,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,51,N,N,USDA/TC/LM,
2271,Dawson,1,Public,Alley,A,A7,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5.5,N,N,USDA/TC/LM,
2272,Dawson,1,Public,Alley,A,A7,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8.3,N,N,USDA/TC/LM,
2273,Dawson,1,Public,Alley,A,A7,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,12.7,N,N,USDA/TC/LM,
2274,Dawson,1,Public,Alley,A,A9,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5.5,N,N,USDA/TC/LM,
2275,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,17.3,N,N,USDA/TC/LM,
2276,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8,N,N,USDA/TC/LM,
2277,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,6.4,N,N,USDA/TC/LM,
2278,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2279,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8,N,N,USDA/TC/LM,
2280,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5.4,N,N,USDA/TC/LM,
2281,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2282,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,32,N,N,USDA/TC/LM,
2283,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,3,N,N,USDA/TC/LM,
2284,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,15,N,N,USDA/TC/LM,
2285,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8,N,N,USDA/TC/LM,
2286,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2287,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2288,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7,N,N,USDA/TC/LM,
2289,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,3,N,N,USDA/TC/LM,
2290,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,12,N,N,USDA/TC/LM,
2291,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,13,N,N,USDA/TC/LM,
2292,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,11,N,N,USDA/TC/LM,
2293,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,30,N,N,USDA/TC/LM,
2294,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,6,N,N,USDA/TC/LM,
2295,Dawson,1,Private,Institutional,I,I1,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,29.5,N,N,USDA/TC/LM,
2296,Dawson,1,Private,Institutional,I,I5,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,9,N,N,USDA/TC/LM,
2297,Dawson,1,Private,Institutional,I,I5,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,12.2,N,N,USDA/TC/LM,
2298,Dawson,1,Private,Institutional,I,I5,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5.1,N,N,USDA/TC/LM,
2299,Dawson,1,Private,Institutional,I,I5,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7.7,N,N,USDA/TC/LM,
2300,Dawson,1,Private,Private,Y,Y44,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8.3,N,N,USDA/TC/LM,
2301,Dawson,1,Private,Private,Y,Y69,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,63.6,N,N,USDA/TC/LM,
2302,Dawson,1,Private,Private,Y,Y80,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,24.3,N,N,USDA/TC/LM,
2303,Dawson,1,Private,Private,Y,Y80,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,10.9,N,N,USDA/TC/LM,
2304,Dawson,1,Private,Private,Y,Y81,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,56.1,N,N,USDA/TC/LM,
2305,Dawson,1,Private,Private,Y,Y2,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,79.2,N,N,USDA/TC/LM,
2306,Dawson,1,Private,Private,Y,Y118,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,16.3,N,N,USDA/TC/LM,
2307,Dawson,1,Private,Private,Y,Y119,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,33.1,N,N,USDA/TC/LM,
2308,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,60.8,N,N,USDA/TC/LM,
2309,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,25.8,N,N,USDA/TC/LM,
2310,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,30.9,N,N,USDA/TC/LM,
2311,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,27.7,N,N,USDA/TC/LM,
2312,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,34.5,N,N,USDA/TC/LM,
2313,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,48.6,N,N,USDA/TC/LM,
2314,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,18.1,N,N,USDA/TC/LM,
2315,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,30,N,N,USDA/TC/LM,
2316,Dawson,1,Private,Private,Y,Y139,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,68.1,N,N,USDA/TC/LM,
2317,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2318,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,28.4,N,N,USDA/TC/LM,
2319,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2320,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,14.8,N,N,USDA/TC/LM,
2321,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,22,N,N,USDA/TC/LM,
2322,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,5,N,N,USDA/TC/LM,
2323,Dawson,1,Private,Private,Y,Y151,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,6.1,N,N,USDA/TC/LM,
2324,Dawson,1,Private,Private,Y,Y158,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,17.7,N,N,USDA/TC/LM,
2325,Dawson,1,Private,Private,Y,Y164,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,6.8,N,N,USDA/TC/LM,
2326,Dawson,1,Public,Street,S,S45,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,50,N,N,USDA/TC/LM,
2327,Dawson,1,Public,Street,S,S125,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,44,N,N,USDA/TC/LM,
2328,Dawson,1,Public,Street,S,S125,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,58,N,N,USDA/TC/LM,
2329,Dawson,1,Public,Street,S,S125,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,38,N,N,USDA/TC/LM,
2330,Dawson,1,Public,Street,S,S125,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,60,N,N,USDA/TC/LM,
2331,Dawson,1,Public,Street,S,S124,UL,ULPU,ULPUPR,Ulmus pumila 'Park Royal',NA,50,N,N,USDA/TC/LM,NA
