Private_trees_10_04_3,,,,,,,,,,,,,,,,
Global_ID,Date_Relev,Classification,GS Type,Sample Site,Site Code,DBH,Species_Code,Species_Common,Species Latin,Genus,Latitude,Longitude,Accuracy,UTM_Northing_11_Location_of_Tree,UTM_Easting_11_Location_of_Tree,UTM_Zone_11_Location_of_Tree
dad70cd9-e4ac-4cc6-a4b1-4602901ff75c,2021-07-21T14:11:13.935Z,Private,Institutional,Congregation_Notre_Dame,I2,9.1,MASY,CrabMalus X,Malus sylvestris,Malus,45.491421,-73.587779,65,5038513,610348,18T
0f8b699d-3b32-4262-b01e-9048036c8a58,2021-07-21T14:12:33.410Z,Private,Institutional,Congregation_Notre_Dame,I2,4.5,PNST,Eastern_White_Pine,Pinus strobus,Pinus,45.491476,-73.588151,65,5038518,610319,18T
a7a6536f-a0d7-4cdb-9bfa-f00cca374b19,2021-07-21T14:14:47.760Z,Private,Institutional,Congregation_Notre_Dame,I2,61.8,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,45.491395,-73.587691,65,5038510,610355,18T
85be0450-20d4-495a-a180-fde3667f7bf2,2021-07-21T14:15:51.324Z,Private,Institutional,Congregation_Notre_Dame,I2,42.4,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491429,-73.588013,65,5038513,610330,18T
f1d14f48-628e-4ae3-a3d3-33e2eecc0dcd,2021-07-21T14:17:41.016Z,Private,Institutional,Congregation_Notre_Dame,I2,41.2,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.491403,-73.587832,65,5038511,610344,18T
a7e897bf-e34d-40a0-a6cd-4670038de41f,2021-07-21T14:18:47.822Z,Private,Institutional,Congregation_Notre_Dame,I2,45.7,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491271,-73.587595,65,5038496,610363,18T
e25d8e04-e1b5-4e7e-a520-8c3b3cf03fba,2021-07-21T14:20:08.824Z,Private,Institutional,Congregation_Notre_Dame,I2,87,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491326,-73.587879,65,5038502,610341,18T
b85e823d-3104-4d1f-8bbe-eaf839463ee9,2021-07-21T14:22:04.274Z,Private,Institutional,Congregation_Notre_Dame,I2,16.6,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491357,-73.587944,65,5038505,610336,18T
c844dd32-e422-427a-87d2-8a544309731e,2021-07-21T14:23:29.663Z,Private,Institutional,Congregation_Notre_Dame,I2,14,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491332,-73.587627,65,5038503,610360,18T
a520e393-1b3a-48a0-b21d-3635b41f9266,2021-07-21T14:24:18.949Z,Private,Institutional,Congregation_Notre_Dame,I2,17.8,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491241,-73.587849,65,5038493,610343,18T
1812fe2b-efd3-43c9-bfe1-6acbeda3aa36,2021-07-21T14:25:25.646Z,Private,Institutional,Congregation_Notre_Dame,I2,18.3,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491391,-73.587951,65,5038509,610335,18T
2b334996-4085-473a-beee-0779013deb68,2021-07-21T14:26:42.436Z,Private,Institutional,Congregation_Notre_Dame,I2,56.4,TICO,Littleleaf_European_Linden,Tilia cordata,Tilia,45.491179,-73.587606,65,5038486,610362,18T
ac3d90d3-028c-4ca2-ac02-70f6d2c31daf,2021-07-21T14:28:41.263Z,Private,Institutional,Congregation_Notre_Dame,I2,50.5,ACPL,Norway_Maple,Acer platanoides,Acer,45.491374,-73.587647,65,5038508,610359,18T
f7869ee0-4ac3-4e44-81f2-55adcb741892,2021-07-21T14:29:45.543Z,Private,Institutional,Congregation_Notre_Dame,I2,62.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.490982,-73.588329,65,5038463,610306,18T
32bf0f6e-c93f-4afc-8b38-117f9c33d301,2021-07-21T14:30:53.311Z,Private,Institutional,Congregation_Notre_Dame,I2,55.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.490967,-73.587102,65,5038463,610402,18T
10929702-cec7-48b0-b38b-34544b16873a,2021-07-21T14:31:59.106Z,Private,Institutional,Congregation_Notre_Dame,I2,44.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.490957,-73.587083,65,5038462,610404,18T
cbf2acd7-1bf8-491d-ad5e-306d4af5df27,2021-07-21T14:33:26.313Z,Private,Institutional,Congregation_Notre_Dame,I2,25.5,ACPL,Norway_Maple,Acer platanoides,Acer,45.490953,-73.587152,65,5038462,610398,18T
2c546c54-9e54-47e6-91ba-b9be0b4a8397,2021-07-21T14:34:27.602Z,Private,Institutional,Congregation_Notre_Dame,I2,28.5,ACPL,Norway_Maple,Acer platanoides,Acer,45.4908,-73.587067,65,5038445,610405,18T
93f1b9a0-474d-49e8-9df4-509e77e357cc,2021-07-21T14:36:22.008Z,Private,Institutional,Congregation_Notre_Dame,I2,22.1,ACGI,Amur_Maple,Acer ginnala,Acer,45.490852,-73.586838,65,5038451,610423,18T
06f164a2-ac06-40e2-9d27-e4e7310b5197,2021-07-21T14:38:21.535Z,Private,Institutional,Congregation_Notre_Dame,I2,45.1,ACPL,Norway_Maple,Acer platanoides,Acer,45.490906,-73.586818,65,5038457,610424,18T
cdf365c3-9d80-48e0-9874-150bed5ad988,2021-07-21T14:39:43.229Z,Private,Institutional,Congregation_Notre_Dame,I2,65.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.490884,-73.586874,65,5038454,610420,18T
cfe3ce98-73f6-464e-a9b1-497aed4546cb,2021-07-21T14:40:42.148Z,Private,Institutional,Congregation_Notre_Dame,I2,60.8,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.490783,-73.586765,65,5038443,610429,18T
18761da0-dccb-436b-af91-aca6c36e1ce5,2021-07-21T14:42:01.298Z,Private,Institutional,Congregation_Notre_Dame,I2,52.9,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.490987,-73.586669,65,5038466,610436,18T
a522f30d-aa61-41a2-a6fc-d570f58981e7,2021-07-21T14:43:28.884Z,Private,Institutional,Congregation_Notre_Dame,I2,43,ACPL,Norway_Maple,Acer platanoides,Acer,45.491142,-73.586459,65,5038484,610452,18T
84a44d16-c6fd-4679-8d44-b8af901b9bfa,2021-07-21T14:44:46.582Z,Private,Institutional,Congregation_Notre_Dame,I2,44.1,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.491255,-73.586406,65,5038496,610456,18T
44e5f239-beae-4ffc-8062-1b772057220a,2021-07-21T14:46:25.368Z,Private,Institutional,Congregation_Notre_Dame,I2,69.3,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491202,-73.586652,65,5038490,610437,18T
fd778786-7801-4cdd-8377-57b2da91e08f,2021-07-21T14:48:45.268Z,Private,Institutional,Congregation_Notre_Dame,I2,68.5,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491223,-73.586348,65,5038493,610461,18T
eac79a55-0565-46f2-8273-26c1f36aad43,2021-07-21T14:50:07.105Z,Private,Institutional,Congregation_Notre_Dame,I2,81,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491215,-73.586456,65,5038492,610452,18T
d110efd3-8f5f-4dab-8b3d-ce46db6854d5,2021-07-21T14:51:52.852Z,Private,Institutional,Congregation_Notre_Dame,I2,73.4,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491354,-73.586082,65,5038508,610481,18T
e095f809-658f-4903-8c37-05ead6b0d2c3,2021-07-21T14:52:59.325Z,Private,Institutional,Congregation_Notre_Dame,I2,16.3,TIAM,American_Basswood,Tilia americana ,Tilia,45.491255,-73.586032,65,5038497,610485,18T
48918354-5b67-4782-98c1-5ff6949c2fc0,2021-07-21T14:54:26.176Z,Private,Institutional,Congregation_Notre_Dame,I2,81.1,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.49126,-73.58662,65,5038497,610439,18T
7c280639-4692-4a4d-965f-aeaa0a356458,2021-07-21T14:56:08.462Z,Private,Institutional,Congregation_Notre_Dame,I2,3.1,QURU,Northern_Red_Oak,Quercus rubra,Quercus,45.491332,-73.585995,65,5038505,610488,18T
f11441f1-6392-4a24-a884-bbbe8517c537,2021-07-21T15:01:08.229Z,Private,Institutional,Congregation_Notre_Dame,I2,13.2,ACSC,Sugar_Maple,Acer saccharum ,Acer,45.491609,-73.586469,65,5038536,610450,18T
c56012dc-6358-4c07-9e8c-7e83e69a45a1,2021-07-21T15:02:56.355Z,Private,Institutional,Congregation_Notre_Dame,I2,48.7,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,45.491646,-73.586644,65,5038539,610437,18T
2f03a9ff-d13c-483a-80fe-c635f7509089,2021-07-21T15:06:50.321Z,Private,Institutional,Congregation_Notre_Dame,I2,35.1,SYVU,Common_lilac,Syringa vulgaris,Syringa,45.491588,-73.586821,65,5038533,610423,18T
82d0c8e6-f20c-45c1-9922-f0f24e5745fe,2021-07-21T15:08:04.807Z,Private,Institutional,Congregation_Notre_Dame,I2,53.4,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491608,-73.586771,65,5038535,610427,18T
755fe89d-d52f-46d8-a17f-fafa766fe28e,2021-07-21T15:10:33.732Z,Private,Institutional,Congregation_Notre_Dame,I2,32.2,SYVU,Common_lilac,Syringa vulgaris,Syringa,45.491608,-73.586664,65,5038535,610435,18T
784c4562-cf71-48bf-94da-18d73bee2cca,2021-07-21T15:12:36.733Z,Private,Institutional,Congregation_Notre_Dame,I2,48.3,SYVU,Common_lilac,Syringa vulgaris,Syringa,45.491571,-73.587153,65,5038530,610397,18T
e4ef80de-e7bd-4b1c-8367-812987aebf8a,2021-07-21T15:14:44.445Z,Private,Institutional,Congregation_Notre_Dame,I2,46.8,ACPL,Norway_Maple,Acer platanoides,Acer,45.491754,-73.586845,65,5038551,610421,18T
e70198c5-718c-4b71-9a28-7974317cc185,2021-07-21T15:15:54.660Z,Private,Institutional,Congregation_Notre_Dame,I2,43.4,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,45.491636,-73.587201,65,5038538,610393,18T
2121cfd5-ec9d-4d27-b55c-1ff77bb51d53,2021-07-21T15:19:16.123Z,Private,Institutional,Congregation_Notre_Dame,I2,18.6,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491591,-73.586999,65,5038533,610409,18T
26b96ac0-ca76-4439-8bbc-277769489b01,2021-07-21T15:23:25.911Z,Private,Institutional,Congregation_Notre_Dame,I2,22.1,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491631,-73.587176,65,5038537,610395,18T
fd1aa95d-0eb1-4462-a87b-279910f4555f,2021-07-21T15:27:31.572Z,Private,Institutional,Congregation_Notre_Dame,I2,18.5,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491653,-73.587138,65,5038539,610398,18T
60f9bdb1-2c81-4af4-9515-80cc1602db0a,2021-07-21T15:29:58.505Z,Private,Institutional,Congregation_Notre_Dame,I2,18.1,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.491688,-73.587089,65,5038543,610402,18T
f503ac02-7d85-47a5-8891-6e50cc4cc6b7,2021-07-21T15:31:25.614Z,Private,Institutional,Congregation_Notre_Dame,I2,12.8,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.491732,-73.586982,65,5038548,610410,18T
66df4898-6840-427b-86dc-d9373ac07326,2021-07-21T15:33:34.476Z,Private,Institutional,Congregation_Notre_Dame,I2,48.4,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.491612,-73.586609,65,5038536,610439,18T
e1e2627e-e455-4e45-8c2f-fbe75933cdd9,2021-07-21T15:34:40.605Z,Private,Institutional,Congregation_Notre_Dame,I2,68.8,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,45.491531,-73.587403,65,5038526,610378,18T
6b344ca6-9822-423f-8718-46dc5302e18d,2021-07-21T15:36:00.169Z,Private,Institutional,Congregation_Notre_Dame,I2,5,PNST,Eastern_White_Pine,Pinus strobus,Pinus,45.491596,-73.58709,65,5038533,610402,18T
46db6a02-76e9-4bcc-a04b-c1f008da455a,2021-07-21T15:32:29.927Z,Private,Institutional,Congregation_Notre_Dame,I2,9,MASY,CrabMalus X,Malus sylvestris,Malus,45.491547,-73.587535,65,5038527,610367,18T
5d7977a6-0e30-4e9e-9686-e28240519246,2021-06-14T13:36:17.724Z,Private,Institutional,Dawson_College,I1,79.8,ACPL,Norway_maple,Acer platanoides,Acer,45.489225,-73.588455,65,5038268,610300,18T
7c92f3bb-d5cd-460d-8c37-e1d39cc9bb7d,2021-06-14T13:53:08.184Z,Private,Institutional,Dawson_College,I1,5,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.489442,-73.588232,65,5038292,610317,18T
f97ce8c1-3c80-4ab6-9cda-fcbb3b8c16d7,2021-06-14T13:56:57.156Z,Private,Institutional,Dawson_College,I1,7.4,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,45.489389,-73.588482,65,5038286,610297,18T
bebef5f1-8ce6-400d-a1d9-7db5f707c9e7,2021-06-14T13:58:54.393Z,Private,Institutional,Dawson_College,I1,34.2,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.489313,-73.588446,65,5038278,610300,18T
3a4b8fda-de9b-4c31-afd3-04b44e258813,2021-06-14T14:01:12.160Z,Private,Institutional,Dawson_College,I1,16,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489409,-73.588135,65,5038289,610324,18T
580b5c61-c839-420e-ab90-b11e9c649917,2021-06-14T14:03:01.659Z,Private,Institutional,Dawson_College,I1,14.7,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489412,-73.587995,65,5038289,610335,18T
c8333ef5-8d07-4ce9-a79c-4fbec7e347a5,2021-06-14T14:05:08.630Z,Private,Institutional,Dawson_College,I1,13.4,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489541,-73.587985,65,5038304,610336,18T
2b35aee6-f3a5-4d07-97d3-340d55d0e5ed,2021-06-14T14:08:38.600Z,Private,Institutional,Dawson_College,I1,15.6,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489443,-73.58805,65,5038293,610331,18T
c9cf4c6d-7e8f-4f3f-853b-548051392da4,2021-06-14T14:10:00.970Z,Private,Institutional,Dawson_College,I1,13.8,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489466,-73.588099,65,5038295,610327,18T
31fe84c0-780c-4489-8220-085ee04c50d1,2021-06-14T14:17:09.032Z,Private,Institutional,Dawson_College,I1,99.7,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.489571,-73.588027,65,5038307,610333,18T
1d9d56fc-37c7-437a-844f-018d8e37c3b9,2021-06-14T14:20:01.022Z,Private,Institutional,Dawson_College,I1,119,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.489427,-73.588106,65,5038291,610327,18T
9f51631a-ef4a-4051-b12b-f899f4aebbc4,2021-06-14T14:24:58.604Z,Private,Institutional,Dawson_College,I1,14,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.489306,-73.58836,65,5038277,610307,18T
1fca7d71-dde3-4dc7-ad90-aa7bb1f7e245,2021-06-14T14:30:34.754Z,Private,Institutional,Dawson_College,I1,16,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489203,-73.588632,65,5038265,610286,18T
069c6fae-4b38-4942-a3bd-05f0adfcecac,2021-06-14T14:31:55.980Z,Private,Institutional,Dawson_College,I1,37.3,ACPL,Norway_Maple,Acer platanoides,Acer,45.488879,-73.588551,65,5038229,610293,18T
b2be91cd-7a5f-4888-9a72-6316a5ef48c2,2021-06-14T14:33:02.853Z,Private,Institutional,Dawson_College,I1,9.1,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489295,-73.5886,65,5038276,610288,18T
61b93b7b-5d55-4d64-b86d-e36e4b7d53f9,2021-06-14T14:37:27.357Z,Private,Institutional,Dawson_College,I1,29.6,PIPU,Blue_Spruce,Picea pungens,Picea,45.488688,-73.588386,65,5038208,610306,18T
91f1195c-9d8a-4b1c-836d-9a7fa2becf86,2021-06-14T14:40:43.730Z,Private,Institutional,Dawson_College,I1,24.6,EUAL,Burningbush,Euonymus alatus,Euonymus,45.489298,-73.588636,65,5038276,610286,18T
21734fa8-39f4-4708-a379-e5b36f083a2c,2021-06-14T14:42:49.858Z,Private,Institutional,Dawson_College,I1,61.5,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.488635,-73.588267,65,5038203,610316,18T
00ccea33-6ee7-4fa8-bbeb-2580f4a60d72,2021-06-14T14:44:24.490Z,Private,Institutional,Dawson_College,I1,21.5,EUAL,Burningbush,Euonymus alatus,Euonymus,45.488877,-73.588714,65,5038229,610280,18T
93f80365-7521-47e8-b98c-062b3a318ed9,2021-06-14T14:51:44.527Z,Private,Institutional,Dawson_College,I1,4.1,QUMA,Bur_oak,Quercus macrocarpa,Quercus,45.489045,-73.588756,65,5038248,610277,18T
a62b2acf-dc7a-40f7-85f0-14cc2afafbba,2021-06-14T14:53:20.168Z,Private,Institutional,Dawson_College,I1,29.5,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,45.488711,-73.588062,65,5038211,610332,18T
35c49cfd-4538-4c78-b821-c6e483310a30,2021-06-14T14:54:57.650Z,Private,Institutional,Dawson_College,I1,13.1,TACA,Canadian_yew,Taxus canadensis,Taxus,45.489063,-73.588755,65,5038250,610277,18T
fc0b9ef3-069d-4fa4-8492-38fae50d410d,2021-06-14T14:56:01.407Z,Private,Institutional,Dawson_College,I1,53.4,ACPL,Norway_Maple,Acer platanoides,Acer,45.488322,-73.587083,65,5038170,610409,18T
f430309a-f6fa-4b40-8eba-c85fc53a2770,2021-06-14T14:58:20.376Z,Private,Institutional,Dawson_College,I1,54.5,ACPL,Norway_maple,Acer platanoides,Acer,45.488462,-73.587515,65,5038184,610375,18T
e04df176-8e01-4dc2-a1b0-0cad5d139dbe,2021-06-14T15:00:33.385Z,Private,Institutional,Dawson_College,I1,48.7,ACPL,Norway_Maple,Acer platanoides,Acer,45.488191,-73.586608,65,5038156,610446,18T
083ed9a1-ad81-4710-b1ac-f3f661e9542d,2021-06-14T15:01:29.140Z,Private,Institutional,Dawson_College,I1,61.3,ACPL,Norway_Maple,Acer platanoides,Acer,45.488832,-73.58709,65,5038226,610407,18T
b534c0ed-5477-4803-862c-508b7c687ee2,2021-06-14T15:01:30.141Z,Private,Institutional,Dawson_College,I1,30.1,ACPL,Norway_maple,Acer platanoides,Acer,45.489195,-73.588732,65,5038264,610278,18T
998e1dc7-887c-4832-8704-abc4066a92ca,2021-06-14T15:05:24.644Z,Private,Institutional,Dawson_College,I1,48.7,ACPL,Norway_maple,Acer platanoides,Acer,45.488139,-73.587619,65,5038148,610367,18T
8be28fb6-9785-4c31-9baa-26a0b1510c5a,2021-06-14T15:08:32.196Z,Private,Institutional,Dawson_College,I1,49,QURU,Northern_red_oak,Quercus rubra,Quercus,45.487991,-73.587485,65,5038132,610378,18T
ba85ddb9-8edd-447e-8c46-34602d382091,2021-06-14T15:12:47.841Z,Private,Institutional,Dawson_College,I1,39.4,QURU,Northern_red_oak,Quercus rubra,Quercus,45.488497,-73.588607,65,5038187,610289,18T
e5fdaf69-1708-4f4e-b20a-3a4575ac640e,2021-06-14T15:15:19.288Z,Private,Institutional,Dawson_College,I1,79.6,QUMA,Bur_oak,Quercus macrocarpa,Quercus,45.488092,-73.588033,65,5038143,610335,18T
e1918b23-d722-4858-9543-62a2bfbbcfaa,2021-06-14T15:16:27.830Z,Private,Institutional,Dawson_College,I1,76.5,QUMA,Bur_oak,Quercus macrocarpa,Quercus,45.488098,-73.587652,65,5038144,610365,18T
1336a609-de52-4564-abdc-53af7d6b167c,2021-06-14T15:17:00.223Z,Private,Institutional,Dawson_College,I1,30.4,PNNI,Austrian_pine,Pinus nigra,Pinus,45.489354,-73.588543,65,5038282,610293,18T
61c63097-85d3-48b1-8718-e53c936cb867,2021-06-14T15:20:27.939Z,Private,Institutional,Dawson_College,I1,12.6,ACSC,Sugar_maple,Acer saccharum ,Acer,45.488139,-73.587861,65,5038148,610348,18T
7b77185f-c4a4-477a-b21a-f7a9d4a250c7,2021-06-14T15:20:30.521Z,Private,Institutional,Dawson_College,I1,74.6,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.488509,-73.587998,84,5038189,610337,18T
2ec0e213-3a0c-43f1-adfd-e26ab251aa14,2021-06-14T15:21:44.039Z,Private,Institutional,Dawson_College,I1,48.9,ACPL,Norway_maple,Acer platanoides,Acer,45.488225,-73.587774,65,5038158,610355,18T
cca59215-78f6-42dd-8b7b-3cd6630aa93f,2021-06-14T15:22:31.614Z,Private,Institutional,Dawson_College,I1,58.9,ACPL,Norway_maple,Acer platanoides,Acer,45.488094,-73.587638,65,5038143,610366,18T
edad9e54-d569-4011-ac00-ad609f2dc413,2021-06-14T15:23:15.819Z,Private,Institutional,Dawson_College,I1,59.8,ACPL,Norway_maple,Acer platanoides,Acer,45.488065,-73.587841,65,5038140,610350,18T
098bbed4-ec28-4ee5-aa08-d434047d1d65,2021-06-14T15:23:52.930Z,Private,Institutional,Dawson_College,I1,61.4,ACPL,Norway_maple,Acer platanoides,Acer,45.488133,-73.587856,65,5038147,610349,18T
220431e2-ac27-49cb-a4ad-13436ddc11c7,2021-06-14T15:24:35.585Z,Private,Institutional,Dawson_College,I1,57,ACPL,Norway_maple,Acer platanoides,Acer,45.488044,-73.588008,65,5038137,610337,18T
262e0b1c-b5d7-4f39-83ba-e9762aece421,2021-06-14T15:25:21.156Z,Private,Institutional,Dawson_College,I1,11.7,ACSC,Sugar_maple,Acer saccharum ,Acer,45.488207,-73.58765,65,5038156,610365,18T
e0b212c5-708c-4951-af41-d010222899b7,2021-06-14T15:26:01.110Z,Private,Institutional,Dawson_College,I1,66.6,ACPL,Norway_maple,Acer platanoides,Acer,45.4881,-73.588157,65,5038143,610325,18T
6645f76d-5bc4-4468-846a-3d1cf3ffd932,2021-06-14T15:26:58.503Z,Private,Institutional,Dawson_College,I1,55.3,QUMA,Bur_oak,Quercus macrocarpa,Quercus,45.488034,-73.587729,65,5038137,610359,18T
df4c7099-265f-4f23-8cfa-0d78fc5a6868,2021-06-14T15:28:15.122Z,Private,Institutional,Dawson_College,I1,12.7,ACSC,Sugar_maple,Acer saccharum ,Acer,45.488148,-73.588005,65,5038149,610337,18T
ce9a1e8c-4393-424f-b6b1-3ae545ce7151,2021-06-14T15:29:03.479Z,Private,Institutional,Dawson_College,I1,13.3,ACSC,Sugar_maple,Acer saccharum ,Acer,45.488131,-73.587943,65,5038147,610342,18T
a687afdf-5167-43aa-9837-09e5e6c45e54,2021-06-14T15:31:04.113Z,Private,Institutional,Dawson_College,I1,21,PIPU,Blue_Spruce,Picea pungens,Picea,45.488284,-73.588675,65,5038163,610284,18T
14abc19c-c87b-479a-86b8-5b9d2eda43ed,2021-06-14T15:35:03.235Z,Private,Institutional,Dawson_College,I1,31.1,PNNI,Austrian_pine,Pinus nigra,Pinus,45.48802,-73.588205,65,5038134,610322,18T
64f07f69-d1ff-4704-ac26-5562936155fc,2021-06-14T15:36:57.925Z,Private,Institutional,Dawson_College,I1,31.3,ACPL,Norway_maple,Acer platanoides,Acer,45.4882,-73.588418,65,5038154,610305,18T
d22bed44-5dfe-46ab-853f-25802de6660a,2021-06-14T15:37:16.555Z,Private,Institutional,Dawson_College,I1,37.1,PNNI,Austrian_pine,Pinus nigra,Pinus,45.488462,-73.588965,65,5038182,610261,18T
b89609a9-367b-411c-b490-871dfb258975,2021-06-14T15:40:08.741Z,Private,Institutional,Dawson_College,I1,22.5,PNNI,Austrian_pine,Pinus nigra,Pinus,45.488458,-73.58915,65,5038182,610247,18T
3fcb0445-0ae2-41c3-a84c-10c9f13fdbfd,2021-06-14T15:42:39.790Z,Private,Institutional,Dawson_College,I1,15.7,PIAB,Norway_spruce,Picea abies,Picea,45.488086,-73.588153,65,5038142,610326,18T
957340fc-a42c-4f5e-9915-239ff3cf9e03,2021-06-14T15:47:49.164Z,Private,Institutional,Dawson_College,I1,12.9,PIPU,Blue_Spruce,Picea pungens,Picea,45.488214,-73.588464,65,5038156,610301,18T
8c0477e7-881c-4790-99b0-ee58c4f0f877,2021-06-14T15:48:44.498Z,Private,Institutional,Dawson_College,I1,23.6,PIAB,Norway_spruce,Picea abies,Picea,45.488319,-73.588668,65,5038167,610285,18T
92dd52cc-c1fd-452d-997d-1d1dc1b3dbc2,2021-06-14T15:50:28.232Z,Private,Institutional,Dawson_College,I1,28.7,PNNI,Austrian_pine,Pinus nigra,Pinus,45.488318,-73.588332,65,5038167,610311,18T
68c84732-1796-4ff2-bad8-287118cb19db,2021-06-14T15:53:06.161Z,Private,Institutional,Dawson_College,I1,55.1,PNST,Eastern_White_Pine,Pinus strobus,Pinus,45.488264,-73.588297,65,5038161,610314,18T
c2afe832-e7a2-4792-bdbc-2ef9ba85c4a3,2021-06-14T15:55:45.779Z,Private,Institutional,Dawson_College,I1,17,ACNE,Manitoba_Maple,Acer negundo,Acer,45.488447,-73.588467,65,5038181,610300,18T
f6f6a8db-56f5-4554-b926-da9d7dd8b00d,2021-06-14T15:55:46.861Z,Private,Institutional,Dawson_College,I1,18.6,PIPU,Blue_Spruce,Picea pungens,Picea,45.488362,-73.588133,65,5038173,610327,18T
a8ebe49f-0b34-4e66-84b7-64be0702555f,2021-06-14T15:56:25.713Z,Private,Institutional,Dawson_College,I1,25.2,PNNI,Austrian_pine,Pinus nigra,Pinus,45.488526,-73.588504,65,5038190,610297,18T
c96ad6f7-39b1-41db-8147-9743060f50f8,2021-06-14T15:57:22.430Z,Private,Institutional,Dawson_College,I1,22.1,PIPU,Blue_Spruce,Picea pungens,Picea,45.488397,-73.589327,65,5038175,610233,18T
b77b443e-519b-4fea-93dc-0a4598614abc,2021-06-14T15:58:49.865Z,Private,Institutional,Dawson_College,I1,24,PIPU,Blue_Spruce,Picea pungens,Picea,45.488796,-73.588039,65,5038221,610333,18T
77afaed8-d6b9-4438-a384-f915e9b6fc7a,2021-06-14T15:59:57.779Z,Private,Institutional,Dawson_College,I1,10,PIGL,White_spruce,Picea glauca,Picea,45.488674,-73.588615,69,5038207,610288,18T
994b9a0d-5823-46ca-ba40-699226bc9819,2021-06-14T16:00:03.494Z,Private,Institutional,Dawson_College,I1,108.7,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.488538,-73.588072,65,5038192,610331,18T
82dfa500-a399-4e22-a66d-1418a5fda8ca,2021-06-14T16:01:26.623Z,Private,Institutional,Dawson_College,I1,35.7,PNNI,Austrian_pine,Pinus nigra,Pinus,45.488556,-73.589436,65,5038192,610225,18T
bdee868f-7dff-40af-8388-1d55c4611881,2021-06-14T16:03:45.530Z,Private,Institutional,Dawson_College,I1,22.9,PIGL,White_spruce,Picea glauca,Picea,45.488564,-73.589557,65,5038193,610215,18T
211fbb81-3957-47a1-8b6b-752d42dba999,2021-06-14T16:05:10.079Z,Private,Institutional,Dawson_College,I1,20.3,PNNI,Austrian_pine,Pinus nigra,Pinus,45.48853,-73.589546,65,5038189,610216,18T
1fa07cad-7e51-42df-a3d7-4515aa57d5b3,2021-06-14T16:12:12.662Z,Private,Institutional,Dawson_College,I1,29.6,PIGL,White_spruce,Picea glauca,Picea,45.488773,-73.589042,65,5038217,610255,18T
22f13e20-32b8-4489-b69e-eb77aa005024,2021-06-14T16:14:14.901Z,Private,Institutional,Dawson_College,I1,37.6,PIGL,White_spruce,Picea glauca,Picea,45.488445,-73.588849,65,5038181,610271,18T
7c705e63-585b-441a-bcf2-487ae6c013ca,2021-06-14T16:16:51.626Z,Private,Institutional,Dawson_College,I1,25.2,PIGL,White_spruce,Picea glauca,Picea,45.488581,-73.589369,65,5038195,610230,18T
